playerID,yearID,stint,teamID,lgID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP,salary,birthYear,birthMonth,weight,height,throws,debut
shrevch01,2016,1,NYA,AL,2,1,37,0,0,0,1,99,29,19,8,13,33,0.232,5.18,0.0,0,3.0,0,142.0,11,19,1.0,0.0,0.0,533400.0,1990.0,7.0,180.0,76.0,L,2014-07-19
shuckja01,2016,1,CHA,AL,0,0,1,0,0,0,0,3,1,1,0,0,0,0.25,9.0,0.0,0,0.0,0,4.0,1,1,0.0,0.0,0.0,521000.0,1987.0,6.0,195.0,71.0,L,2011-08-05
siegrke01,2016,1,SLN,NL,6,3,67,0,0,0,3,185,42,19,10,26,66,0.193,2.77,2.0,5,1.0,0,248.0,11,20,0.0,3.0,4.0,539000.0,1989.0,7.0,230.0,77.0,L,2013-06-06
simmosh01,2016,1,ATL,NL,0,0,7,0,0,0,0,20,6,1,0,0,3,0.24,1.35,0.0,0,0.0,0,25.0,2,1,0.0,0.0,1.0,508000.0,1990.0,9.0,190.0,71.0,R,2014-05-31
simonal01,2016,1,CIN,NL,2,7,15,11,0,0,0,176,89,61,15,31,39,0.349,9.36,2.0,3,8.0,0,298.0,1,64,1.0,3.0,6.0,2000000.0,1981.0,5.0,265.0,78.0,R,2008-09-06
sippto01,2016,1,HOU,AL,1,2,60,0,0,0,1,131,52,24,12,18,40,0.297,4.95,0.0,0,1.0,0,195.0,13,26,0.0,1.0,6.0,6000000.0,1983.0,7.0,190.0,72.0,L,2009-04-22
smithca02,2016,1,BOS,AL,0,0,3,0,0,0,0,8,2,0,0,1,2,0.2,0.0,0.0,0,0.0,0,11.0,0,1,0.0,0.0,1.0,529000.0,1989.0,10.0,215.0,78.0,R,2014-09-01
smithjo05,2016,1,LAA,AL,1,4,38,0,0,0,6,113,36,16,4,13,25,0.257,3.82,3.0,0,5.0,1,160.0,16,16,1.0,1.0,4.0,5250000.0,1984.0,3.0,211.0,74.0,R,2007-04-01
smithwi04,2016,1,MIL,NL,1,3,27,0,0,0,0,66,18,9,3,9,22,0.225,3.68,1.0,3,1.0,0,92.0,3,13,1.0,1.0,2.0,1475000.0,1989.0,7.0,255.0,77.0,L,2012-05-23
smylydr01,2016,1,TBA,AL,7,12,30,30,0,0,0,526,174,95,32,49,167,0.259,4.88,2.0,10,2.0,0,738.0,0,103,5.0,11.0,10.0,3750000.0,1989.0,6.0,188.0,74.0,L,2012-04-12
soriajo01,2016,1,KCA,AL,5,8,70,0,0,0,1,200,70,30,10,27,68,0.271,4.05,0.0,2,2.0,3,293.0,18,31,4.0,2.0,2.0,7000000.0,1984.0,5.0,205.0,75.0,R,2007-04-04
storedr01,2016,1,TOR,AL,1,3,38,0,0,0,3,100,43,23,6,10,32,0.309,6.21,1.0,0,6.0,1,156.0,13,23,1.0,0.0,2.0,8375000.0,1987.0,8.0,200.0,73.0,R,2010-05-17
straida01,2016,1,CIN,NL,14,8,34,31,0,0,0,574,154,80,31,73,162,0.22,3.76,4.0,3,11.0,1,792.0,0,80,6.0,3.0,10.0,512100.0,1988.0,12.0,220.0,74.0,R,2012-08-03
strasst01,2016,1,WAS,NL,15,4,24,24,0,0,0,443,119,59,15,44,183,0.218,3.6,1.0,2,2.0,0,598.0,0,59,5.0,1.0,7.0,10400000.0,1988.0,7.0,240.0,77.0,R,2010-06-08
streehu01,2016,1,LAA,AL,3,2,26,0,0,0,9,67,31,16,5,12,14,0.337,6.45,2.0,0,0.0,0,105.0,21,16,0.0,1.0,2.0,8000000.0,1983.0,8.0,205.0,72.0,R,2005-04-06
strichu01,2016,1,SFN,NL,3,3,72,0,0,0,3,183,50,21,4,19,57,0.221,3.1,3.0,3,2.0,0,250.0,14,21,0.0,3.0,2.0,517500.0,1988.0,9.0,225.0,75.0,R,2014-09-01
stripro01,2016,1,LAN,NL,5,9,22,14,0,0,0,300,96,44,10,30,74,0.25,3.96,3.0,6,1.0,0,419.0,4,46,3.0,1.0,7.0,507500.0,1989.0,11.0,220.0,75.0,R,2016-04-08
stromma01,2016,1,TOR,AL,9,10,32,32,0,0,0,612,209,99,21,54,166,0.264,4.37,0.0,9,4.0,1,855.0,0,104,2.0,2.0,22.0,515900.0,1991.0,5.0,180.0,67.0,R,2014-05-04
stroppe01,2016,1,CHN,NL,2,2,54,0,0,0,0,142,27,15,4,15,60,0.163,2.85,1.0,7,4.0,0,187.0,8,16,0.0,2.0,3.0,4400000.0,1985.0,6.0,220.0,73.0,R,2009-08-28
stumpda01,2016,1,PHI,NL,0,0,7,0,0,0,0,15,9,6,1,2,2,0.409,10.8,0.0,1,0.0,0,25.0,3,6,1.0,0.0,0.0,507500.0,1991.0,1.0,208.0,74.0,L,2016-04-07
syndeno01,2016,1,NYN,NL,14,9,31,30,0,0,0,551,168,53,11,43,218,0.243,2.6,2.0,10,2.0,1,744.0,0,61,3.0,4.0,14.0,535375.0,1992.0,8.0,242.0,78.0,R,2015-05-12
tanakma01,2016,1,NYA,AL,14,4,31,31,0,0,0,599,179,68,22,36,165,0.236,3.07,0.0,7,3.0,0,805.0,0,75,4.0,3.0,10.0,22000000.0,1988.0,11.0,218.0,75.0,R,2014-04-04
tazawju01,2016,1,BOS,AL,3,2,53,0,0,0,0,149,47,23,9,14,54,0.245,4.17,1.0,4,1.0,0,208.0,5,23,0.0,1.0,2.0,3375000.0,1986.0,6.0,200.0,71.0,R,2009-08-07
teherju01,2016,1,ATL,NL,7,10,30,30,1,1,0,564,157,67,22,41,167,0.223,3.21,2.0,7,9.0,1,758.0,0,70,4.0,1.0,11.0,3466666.0,1991.0,1.0,205.0,74.0,R,2011-05-07
tejadru01,2016,1,SLN,NL,0,0,1,0,0,0,0,3,2,2,2,0,0,0.4,18.0,0.0,0,0.0,0,5.0,1,2,0.0,0.0,0.0,1500000.0,1989.0,10.0,200.0,71.0,R,2010-04-07
thornma01,2016,1,SDN,NL,1,0,18,0,0,0,0,51,22,11,2,6,9,0.314,5.82,0.0,0,1.0,0,77.0,8,12,0.0,0.0,4.0,1600000.0,1976.0,9.0,235.0,78.0,L,2004-06-27
thornty01,2016,1,MIL,NL,8,5,67,0,0,0,13,201,38,16,6,25,90,0.162,2.15,1.0,4,2.0,0,263.0,23,19,0.0,1.0,1.0,513900.0,1988.0,9.0,190.0,71.0,R,2012-06-19
tillmch01,2016,1,BAL,AL,16,6,30,30,0,0,0,516,155,72,19,66,140,0.244,3.77,1.0,9,7.0,0,715.0,0,73,2.0,4.0,20.0,6225000.0,1988.0,4.0,200.0,77.0,R,2009-07-29
tollesh01,2016,1,TEX,AL,2,2,37,0,0,0,11,109,53,31,8,10,29,0.338,7.68,2.0,1,0.0,0,168.0,19,32,0.0,1.0,0.0,3275000.0,1988.0,1.0,214.0,73.0,R,2012-06-07
tomlijo01,2016,1,CLE,AL,13,9,30,29,0,0,0,522,187,85,36,20,118,0.269,4.4,2.0,4,3.0,0,725.0,1,97,4.0,4.0,6.0,2250000.0,1984.0,10.0,190.0,73.0,R,2010-07-27
tonkimi01,2016,1,MIN,AL,3,2,65,0,0,0,0,215,80,40,13,24,80,0.28,5.02,0.0,5,3.0,0,315.0,23,46,2.0,0.0,7.0,515000.0,1989.0,11.0,220.0,79.0,R,2013-07-11
torreca01,2016,1,MIL,NL,3,3,72,0,0,0,2,247,65,25,8,30,78,0.217,2.73,3.0,1,4.0,1,339.0,12,26,3.0,2.0,6.0,1050000.0,1982.0,10.0,180.0,73.0,R,2009-07-22
treinbl01,2016,1,WAS,NL,4,1,73,0,0,0,1,201,51,17,5,31,63,0.224,2.28,6.0,1,0.0,0,263.0,17,19,2.0,2.0,17.0,524900.0,1988.0,6.0,225.0,77.0,R,2014-04-12
ueharko01,2016,1,BOS,AL,2,3,50,0,0,0,7,141,34,18,8,11,63,0.2,3.45,1.0,1,2.0,0,184.0,12,18,1.0,0.0,2.0,9000000.0,1975.0,4.0,195.0,74.0,R,2009-04-08
vargaja01,2016,1,KCA,AL,0,0,3,3,0,0,0,36,8,3,1,3,11,0.182,2.25,0.0,0,0.0,0,47.0,0,3,0.0,0.0,0.0,8500000.0,1983.0,2.0,215.0,72.0,L,2005-07-14
velasvi01,2016,1,PHI,NL,8,6,24,24,1,1,0,393,129,60,21,45,152,0.263,4.12,1.0,3,1.0,0,551.0,0,64,9.0,5.0,12.0,516000.0,1992.0,6.0,212.0,75.0,R,2015-06-10
ventuyo01,2016,1,KCA,AL,11,12,32,32,2,0,0,558,190,92,23,78,144,0.263,4.45,1.0,13,8.0,1,816.0,0,96,3.0,4.0,21.0,1200000.0,1991.0,6.0,195.0,72.0,R,2013-09-17
verhadr01,2016,1,DET,AL,1,0,19,0,0,0,0,57,28,15,3,7,10,0.346,7.11,1.0,1,1.0,0,90.0,4,15,0.0,1.0,2.0,509500.0,1990.0,10.0,230.0,78.0,R,2014-07-19
verlaju01,2016,1,DET,AL,16,9,34,34,2,0,0,683,171,77,30,57,254,0.207,3.04,1.0,6,8.0,0,903.0,0,81,4.0,7.0,8.0,28000000.0,1983.0,2.0,235.0,77.0,R,2005-07-04
verrelo01,2016,1,NYN,NL,3,8,35,12,0,0,0,275,100,53,16,43,66,0.283,5.2,3.0,4,4.0,1,406.0,10,55,3.0,3.0,10.0,514875.0,1990.0,6.0,190.0,74.0,R,2015-04-08
villaca01,2016,1,SDN,NL,2,2,51,0,0,0,1,222,89,49,17,14,61,0.297,5.96,4.0,2,3.0,0,321.0,11,50,2.0,2.0,4.0,1490314.0,1983.0,11.0,220.0,74.0,R,2006-05-23
vinceni01,2016,1,SEA,AL,4,4,60,0,0,0,3,181,53,25,11,15,65,0.231,3.73,5.0,0,1.0,0,247.0,15,26,1.0,1.0,4.0,525500.0,1986.0,7.0,185.0,70.0,R,2012-06-26
vizcaar01,2016,1,ATL,NL,1,4,43,0,0,0,10,116,37,19,3,26,50,0.24,4.42,3.0,3,1.0,1,182.0,24,25,1.0,0.0,2.0,897500.0,1990.0,11.0,245.0,72.0,R,2011-08-10
vogelry01,2016,1,PIT,NL,3,7,24,14,0,0,0,247,80,44,11,40,61,0.254,4.81,2.0,4,4.0,0,366.0,2,51,6.0,0.0,6.0,2000000.0,1977.0,7.0,215.0,76.0,R,2000-09-02
volqued01,2016,1,KCA,AL,10,11,34,34,0,0,0,568,217,113,23,76,139,0.286,5.37,1.0,5,7.0,1,853.0,0,124,6.0,6.0,16.0,9500000.0,1983.0,7.0,220.0,72.0,R,2005-08-30
wachami01,2016,1,SLN,NL,7,7,27,24,0,0,0,414,159,78,15,45,114,0.289,5.09,6.0,6,1.0,0,606.0,1,86,4.0,5.0,11.0,539000.0,1991.0,7.0,215.0,78.0,R,2013-05-30
wainwad01,2016,1,SLN,NL,13,9,33,33,1,1,0,596,220,102,22,59,161,0.287,4.62,4.0,1,5.0,0,847.0,0,108,8.0,9.0,27.0,19500000.0,1981.0,8.0,230.0,79.0,R,2005-09-11
walketa01,2016,1,SEA,AL,8,11,25,25,1,1,0,403,129,63,27,37,119,0.247,4.22,2.0,4,8.0,1,573.0,0,75,3.0,3.0,8.0,528600.0,1992.0,8.0,235.0,76.0,R,2013-08-30
wangch01,2016,1,KCA,AL,6,0,38,0,0,0,0,160,60,25,6,18,30,0.286,4.22,0.0,1,2.0,0,231.0,24,27,1.0,0.0,5.0,1000000.0,1980.0,3.0,225.0,76.0,R,2005-04-30
warread01,2016,1,CHN,NL,3,2,29,1,0,0,0,105,31,23,7,19,27,0.238,5.91,4.0,0,0.0,0,152.0,4,24,2.0,1.0,1.0,1700000.0,1987.0,8.0,224.0,73.0,R,2012-06-29
watsoto01,2016,1,PIT,NL,2,5,70,0,0,0,15,203,52,23,10,20,58,0.215,3.06,1.0,0,3.0,0,272.0,27,26,4.0,3.0,9.0,3450000.0,1985.0,5.0,224.0,75.0,L,2011-06-08
weaveje02,2016,1,LAA,AL,12,12,31,31,1,1,0,534,209,100,37,51,103,0.297,5.06,2.0,1,4.0,2,767.0,0,106,1.0,6.0,19.0,20200000.0,1982.0,10.0,210.0,79.0,R,2006-05-27
webbry01,2016,1,TBA,AL,0,0,18,0,0,0,0,52,27,10,2,3,11,0.37,5.19,1.0,3,0.0,0,76.0,7,11,0.0,0.0,4.0,1000000.0,1986.0,2.0,245.0,78.0,R,2009-07-08
whitety01,2016,1,HOU,AL,0,0,1,0,0,0,0,3,1,1,1,0,0,0.25,9.0,0.0,0,0.0,0,4.0,1,1,0.0,0.0,0.0,507500.0,1990.0,10.0,238.0,71.0,R,2016-04-05
whitlch01,2016,1,TBA,AL,0,0,5,1,0,0,0,43,13,4,2,3,15,0.224,2.51,0.0,0,0.0,0,61.0,0,7,0.0,0.0,0.0,524525.0,1989.0,6.0,220.0,76.0,R,2014-05-15
wilheto01,2016,1,TEX,AL,2,3,21,0,0,0,0,64,38,25,7,9,11,0.392,10.55,0.0,0,2.0,0,109.0,3,25,0.0,1.0,4.0,3100000.0,1983.0,12.0,220.0,78.0,R,2011-04-03
wilsoal01,2016,1,DET,AL,4,0,62,0,0,0,0,219,68,24,5,21,49,0.252,2.96,5.0,2,1.0,0,297.0,6,26,0.0,5.0,8.0,522500.0,1986.0,11.0,227.0,72.0,R,2013-04-11
wilsoju10,2016,1,DET,AL,4,5,66,0,0,0,1,176,61,27,6,17,65,0.263,4.14,2.0,4,1.0,0,251.0,10,29,1.0,0.0,7.0,1525000.0,1987.0,8.0,205.0,74.0,L,2012-08-20
wilsoty01,2016,1,BAL,AL,4,6,24,13,0,0,0,282,110,55,15,24,55,0.288,5.27,1.0,2,4.0,0,414.0,5,57,1.0,3.0,8.0,511500.0,1989.0,9.0,185.0,74.0,R,2015-05-20
winklda01,2016,1,ATL,NL,0,0,3,0,0,0,0,7,0,0,0,1,4,0.0,0.0,0.0,0,0.0,0,8.0,0,0,0.0,0.0,0.0,508500.0,1990.0,2.0,205.0,75.0,R,2015-09-21
wislema01,2016,1,ATL,NL,7,13,27,26,0,0,1,470,159,87,26,49,115,0.259,5.0,3.0,5,4.0,1,671.0,1,90,2.0,3.0,12.0,507500.0,1992.0,9.0,215.0,75.0,R,2015-06-19
woodal02,2016,1,LAN,NL,1,4,14,10,0,0,0,181,56,25,5,20,66,0.245,3.73,0.0,4,3.0,0,255.0,0,30,0.0,2.0,5.0,530000.0,1991.0,1.0,215.0,76.0,L,2013-05-30
woodbl01,2016,1,CIN,NL,6,5,70,0,0,0,1,230,72,34,9,38,81,0.251,3.99,3.0,8,2.0,0,330.0,21,38,1.0,2.0,8.0,600000.0,1985.0,8.0,233.0,77.0,R,2010-05-12
woodtr01,2016,1,CHN,NL,4,0,77,0,0,0,0,183,45,20,8,24,47,0.199,2.95,2.0,0,1.0,0,252.0,16,24,1.0,0.0,3.0,6170000.0,1987.0,2.0,175.0,71.0,L,2010-07-01
worleva01,2016,1,BAL,AL,2,2,35,4,0,0,1,260,84,34,11,35,56,0.261,3.53,0.0,3,3.0,0,365.0,13,37,0.0,3.0,12.0,2600000.0,1987.0,9.0,240.0,74.0,R,2010-07-24
wrighmi01,2016,1,BAL,AL,3,4,18,12,0,0,0,224,81,48,12,26,50,0.282,5.79,0.0,2,9.0,0,328.0,5,53,1.0,5.0,10.0,510500.0,1990.0,1.0,240.0,78.0,R,2015-05-17
wrighst01,2016,1,BOS,AL,13,6,24,24,4,1,0,470,138,58,12,57,127,0.235,3.33,1.0,10,8.0,0,656.0,0,74,2.0,2.0,16.0,514500.0,1984.0,8.0,215.0,74.0,R,2013-04-23
yateski01,2016,1,NYA,AL,2,1,41,0,0,0,0,124,41,24,5,19,50,0.258,5.23,1.0,1,4.0,0,184.0,11,24,1.0,1.0,1.0,511900.0,1987.0,3.0,205.0,70.0,R,2014-06-07
youngch03,2016,1,KCA,AL,3,9,34,13,0,0,1,266,104,61,28,43,94,0.291,6.19,1.0,3,1.0,0,406.0,7,63,0.0,4.0,3.0,4250000.0,1979.0,5.0,255.0,82.0,R,2004-08-24
zieglbr01,2016,1,ARI,NL,2,3,36,0,0,0,18,115,41,12,1,15,27,0.281,2.82,5.0,0,2.0,0,165.0,30,13,1.0,1.0,10.0,5500000.0,1979.0,10.0,220.0,76.0,R,2008-05-31
zimmejo02,2016,1,DET,AL,9,7,19,18,0,0,0,316,118,57,14,26,66,0.284,4.87,0.0,3,2.0,0,450.0,1,63,1.0,5.0,8.0,18000000.0,1986.0,5.0,225.0,74.0,R,2009-04-20
zychto01,2016,1,SEA,AL,1,0,12,0,0,0,0,41,10,5,0,10,21,0.208,3.29,2.0,0,1.0,0,60.0,3,6,0.0,1.0,1.0,511000.0,1990.0,8.0,190.0,75.0,R,2015-09-04
