,playerID,yearID,stint,teamID,lgID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP
47093,hoytja01,2019,1,CLE,AL,0,0,8,0,0,0,0,25,6,2,2,2,10,0.2,2.16,0.0,0,0.0,0,32.0,2,2,0.0,0.0,0.0
47094,huangwe01,2019,1,TEX,AL,0,0,4,0,0,0,0,17,8,2,0,5,2,0.308,3.18,0.0,3,1.0,0,32.0,1,5,0.0,0.0,0.0
47095,hudsoda01,2019,1,TOR,AL,6,3,45,1,0,0,2,144,38,16,5,23,48,0.215,3.0,0.0,1,3.0,0,207.0,11,18,1.0,3.0,2.0
47096,hudsoda01,2019,2,WAS,NL,3,0,24,0,0,0,6,75,18,4,3,4,23,0.2,1.44,2.0,1,1.0,0,97.0,14,7,0.0,2.0,1.0
47097,hudsoda02,2019,1,SLN,NL,16,7,33,32,0,0,1,524,160,65,22,86,136,0.245,3.35,8.0,5,9.0,0,757.0,1,80,3.0,7.0,20.0
47098,hugheja02,2019,1,CIN,NL,3,4,47,0,0,0,1,145,41,22,6,19,34,0.236,4.1,0.0,0,2.0,0,199.0,12,27,3.0,1.0,7.0
47099,hugheja02,2019,2,PHI,NL,2,1,25,0,0,0,0,69,16,10,7,8,20,0.198,3.91,1.0,1,0.0,0,90.0,1,10,1.0,0.0,3.0
47100,hultzda01,2019,1,CHN,NL,0,0,6,0,0,0,0,10,4,0,0,2,5,0.267,0.0,0.0,0,1.0,0,18.0,0,0,0.0,0.0,0.0
47101,hunteto02,2019,1,PHI,NL,0,0,5,0,0,0,0,16,2,0,0,0,5,0.111,0.0,0.0,0,0.0,0,18.0,1,0,0.0,0.0,0.0
47102,iglesra01,2019,1,CIN,NL,3,12,68,0,0,0,34,201,61,31,12,21,89,0.24,4.16,4.0,3,2.0,0,279.0,55,31,1.0,1.0,3.0
47103,irvinco01,2019,1,PHI,NL,2,1,16,3,0,0,1,125,45,27,7,13,31,0.278,5.83,1.0,1,3.0,0,181.0,1,28,1.0,2.0,5.0
47104,jacksed01,2019,1,TOR,AL,1,5,8,5,0,0,0,85,49,35,12,13,19,0.38,11.12,0.0,3,2.0,0,144.0,0,41,0.0,0.0,5.0
47105,jacksed01,2019,2,DET,AL,2,5,10,8,0,0,0,118,56,37,11,19,33,0.329,8.47,0.0,3,1.0,0,192.0,0,40,0.0,2.0,2.0
47106,jacksja01,2019,1,MIL,NL,1,0,28,0,0,0,0,91,22,15,6,18,47,0.202,4.45,1.0,0,2.0,0,132.0,9,15,1.0,2.0,1.0
47107,jackslu01,2019,1,ATL,NL,9,2,70,0,0,0,18,218,76,31,10,26,106,0.266,3.84,4.0,3,2.0,0,315.0,35,34,1.0,0.0,6.0
47108,jamesjo02,2019,1,HOU,AL,5,1,49,1,0,0,1,184,46,32,10,35,100,0.203,4.7,0.0,6,4.0,0,266.0,18,34,0.0,0.0,1.0
47109,janseke01,2019,1,LAN,NL,5,3,62,0,0,0,33,189,51,26,9,16,80,0.213,3.71,0.0,2,4.0,3,263.0,51,28,0.0,3.0,3.0
47110,jeffrje01,2019,1,MIL,NL,3,4,48,0,0,0,1,156,54,29,5,17,46,0.269,5.02,0.0,1,5.0,0,225.0,12,32,2.0,0.0,5.0
47111,jennida01,2019,1,WAS,NL,1,2,8,0,0,0,0,14,8,7,1,7,9,0.333,13.5,2.0,1,1.0,0,32.0,0,8,0.0,0.0,0.0
47112,jerezwi01,2019,1,SFN,NL,1,0,6,0,0,0,0,20,7,2,1,6,4,0.304,2.7,0.0,2,0.0,0,29.0,3,2,0.0,0.0,3.0
47113,jerezwi01,2019,2,PIT,NL,0,0,6,0,0,0,0,11,5,3,1,3,5,0.313,7.36,0.0,0,0.0,0,19.0,1,3,0.0,0.0,0.0
47114,jewelja01,2019,1,LAA,AL,0,0,18,0,0,0,0,79,28,20,8,8,23,0.275,6.84,0.0,0,3.0,0,114.0,7,20,0.0,1.0,3.0
47115,jimened01,2019,1,DET,AL,0,0,8,0,0,0,0,32,12,7,1,5,8,0.273,5.91,0.0,1,0.0,0,49.0,2,7,0.0,0.0,0.0
47116,jimenjo02,2019,1,DET,AL,4,7,66,0,0,0,9,179,56,29,13,23,82,0.243,4.37,1.0,1,4.0,1,257.0,29,33,0.0,0.0,2.0
47117,johnsbr02,2019,1,BOS,AL,1,3,21,7,0,0,0,121,53,27,6,23,31,0.315,6.02,3.0,5,0.0,0,193.0,3,29,2.0,0.0,1.0
47118,johnsdj01,2019,1,COL,NL,0,2,28,0,0,0,0,75,23,14,1,19,24,0.247,5.04,2.0,4,3.0,0,116.0,7,14,0.0,1.0,4.0
47119,jonesna01,2019,1,CHA,AL,0,1,13,0,0,0,1,31,10,4,2,7,10,0.256,3.48,1.0,2,1.0,0,47.0,5,4,0.0,0.0,2.0
47120,josepca01,2019,1,ARI,NL,0,0,2,0,0,0,0,4,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,4.0,2,0,0.0,0.0,0.0
47121,junisja01,2019,1,KCA,AL,9,14,31,31,0,0,0,526,192,102,31,58,164,0.276,5.24,1.0,4,11.0,0,771.0,0,108,0.0,5.0,15.0
47122,juradar01,2019,1,TEX,AL,7,11,32,18,1,0,0,367,148,79,21,36,81,0.304,5.81,1.0,3,4.0,0,541.0,3,94,5.0,9.0,14.0
47123,kahnlto01,2019,1,NYA,AL,3,2,72,0,0,0,0,184,45,25,9,20,88,0.2,3.67,0.0,8,2.0,0,248.0,5,27,0.0,1.0,4.0
47124,karinja01,2019,1,CLE,AL,0,0,5,0,0,0,0,16,3,1,0,1,8,0.15,1.69,0.0,2,0.0,0,22.0,4,1,0.0,1.0,0.0
47125,karnsna01,2019,1,BAL,AL,0,1,4,2,0,0,0,16,7,0,0,3,5,0.333,0.0,0.0,1,1.0,0,25.0,1,1,0.0,0.0,1.0
47126,kayan01,2019,1,TOR,AL,1,0,3,2,0,0,0,42,15,9,0,5,13,0.263,5.79,0.0,1,1.0,0,63.0,0,9,0.0,0.0,2.0
47127,kelake01,2019,1,PIT,NL,2,0,32,0,0,0,1,89,19,7,3,11,33,0.178,2.12,0.0,1,1.0,0,119.0,8,7,0.0,0.0,1.0
47128,kellebr01,2019,1,KCA,AL,7,14,28,28,0,0,0,496,154,77,15,70,122,0.247,4.19,2.0,9,9.0,1,709.0,0,80,1.0,5.0,22.0
47129,kelleky01,2019,1,MIA,NL,0,0,10,0,0,0,0,32,5,4,3,8,11,0.139,3.38,0.0,0,2.0,0,46.0,4,4,0.0,0.0,1.0
47130,kellemi03,2019,1,PIT,NL,1,5,11,11,0,0,0,144,72,38,6,16,65,0.348,7.13,0.0,2,1.0,0,227.0,0,41,1.0,2.0,4.0
47131,kellesh01,2019,1,TEX,AL,5,2,50,0,0,0,11,142,55,26,12,11,43,0.291,4.94,2.0,2,2.0,0,205.0,23,27,2.0,1.0,5.0
47132,kelletr01,2019,1,BOS,AL,0,3,10,0,0,0,0,25,9,8,2,5,6,0.29,8.64,0.0,2,0.0,0,40.0,3,8,0.0,4.0,0.0
47133,kellyjo05,2019,1,LAN,NL,5,4,55,0,0,0,1,154,49,26,6,22,62,0.244,4.56,2.0,10,3.0,0,226.0,13,31,0.0,0.0,4.0
47134,kellyme01,2019,1,ARI,NL,13,14,32,32,0,0,0,550,184,90,29,57,158,0.26,4.42,4.0,4,2.0,0,777.0,0,95,2.0,5.0,14.0
47135,kenneia01,2019,1,KCA,AL,3,2,63,0,0,0,30,190,64,24,6,17,73,0.261,3.41,1.0,3,1.0,0,266.0,51,24,3.0,0.0,4.0
47136,kershcl01,2019,1,LAN,NL,16,5,29,28,0,0,0,535,145,60,28,41,189,0.222,3.03,0.0,7,2.0,1,706.0,0,63,6.0,1.0,17.0
47137,keuchda01,2019,1,ATL,NL,8,8,19,19,0,0,0,338,115,47,16,39,91,0.265,3.75,1.0,6,9.0,0,487.0,0,50,5.0,0.0,16.0
47138,kikucyu01,2019,1,SEA,AL,6,11,32,32,1,1,0,485,195,98,36,50,116,0.295,5.46,0.0,5,6.0,1,721.0,0,109,0.0,5.0,15.0
47139,kimbrcr01,2019,1,CHN,NL,0,4,23,0,0,0,13,62,21,15,9,12,30,0.259,6.53,0.0,0,2.0,0,96.0,17,15,0.0,1.0,0.0
47140,kinghni01,2019,1,PIT,NL,1,1,14,4,0,0,1,104,54,38,7,17,32,0.365,9.87,0.0,1,0.0,0,170.0,3,38,5.0,0.0,0.0
47141,kinghni01,2019,2,TOR,AL,3,1,11,0,0,0,0,63,24,7,4,8,14,0.296,3.0,1.0,2,0.0,0,89.0,2,7,0.0,0.0,4.0
47142,kingmi01,2019,1,NYA,AL,0,0,1,0,0,0,0,6,2,0,0,0,1,0.222,0.0,0.0,0,0.0,0,9.0,0,1,0.0,0.0,0.0
47143,kinlety01,2019,1,MIA,NL,3,1,52,0,0,0,1,148,43,20,5,36,46,0.238,3.65,2.0,3,1.0,0,221.0,13,20,1.0,2.0,4.0
47144,kinslia01,2019,1,SDN,NL,0,0,1,0,0,0,0,3,1,0,0,2,0,0.333,0.0,0.0,0,1.0,0,6.0,1,0,0.0,0.0,1.0
47145,kintzbr01,2019,1,CHN,NL,3,3,62,0,0,0,1,171,45,17,5,13,48,0.215,2.68,3.0,0,4.0,0,227.0,10,18,0.0,1.0,11.0
47146,kittran01,2019,1,TBA,AL,1,0,37,7,0,0,0,149,51,23,7,12,58,0.263,4.17,0.0,2,2.0,0,210.0,10,25,0.0,2.0,2.0
47147,klinebr01,2019,1,BAL,AL,1,4,34,0,0,0,0,123,44,27,9,19,34,0.275,5.93,0.0,3,1.0,0,183.0,8,28,1.0,1.0,6.0
47148,klubeco01,2019,1,CLE,AL,2,3,7,7,0,0,0,107,44,23,4,15,38,0.297,5.8,0.0,1,3.0,0,168.0,0,26,1.0,1.0,0.0
47149,kochma01,2019,1,ARI,NL,0,0,9,0,0,0,0,62,29,21,8,4,9,0.333,9.15,0.0,1,5.0,0,96.0,5,21,0.0,0.0,1.0
47150,kolarad01,2019,1,TBA,AL,4,3,54,0,0,0,1,130,39,19,6,14,36,0.234,3.95,4.0,1,3.0,0,184.0,15,19,0.0,0.0,3.0
47151,kolarad01,2019,2,LAN,NL,2,0,26,0,0,0,0,35,9,1,1,2,9,0.209,0.77,0.0,0,0.0,0,45.0,3,3,0.0,0.0,2.0
47152,kuhnejo01,2019,1,CIN,NL,1,0,11,0,0,0,0,29,8,5,1,5,9,0.216,4.66,0.0,0,0.0,0,42.0,2,5,0.0,0.0,1.0
47153,lailbr01,2019,1,NYA,AL,0,0,1,0,0,0,0,8,2,3,1,1,2,0.222,10.13,0.0,0,0.0,0,10.0,0,3,0.0,0.0,1.0
47154,lakintr01,2019,1,BOS,AL,0,1,16,3,0,0,0,70,23,10,1,10,18,0.258,3.86,1.0,1,1.0,0,102.0,4,11,0.0,2.0,1.0
47155,lambepe01,2019,1,COL,NL,3,7,19,19,0,0,0,268,119,72,18,36,57,0.321,7.25,3.0,5,6.0,0,420.0,0,74,4.0,3.0,7.0
47156,lametdi01,2019,1,SDN,NL,3,5,14,14,0,0,0,219,62,33,12,30,105,0.226,4.07,0.0,6,5.0,0,313.0,0,38,2.0,2.0,3.0
47157,lauerer01,2019,1,SDN,NL,8,10,30,29,0,0,0,449,158,74,20,51,138,0.268,4.45,4.0,4,5.0,1,651.0,0,82,3.0,3.0,11.0
47158,lawde01,2019,1,TOR,AL,1,2,58,4,0,0,5,182,61,33,8,40,67,0.256,4.9,3.0,7,3.0,0,285.0,18,36,2.0,2.0,4.0
47159,leakemi01,2019,1,SEA,AL,9,8,22,22,2,1,0,411,153,65,26,19,100,0.278,4.27,1.0,2,4.0,0,576.0,0,78,1.0,1.0,10.0
47160,leakemi01,2019,2,ARI,NL,3,3,10,10,0,0,0,180,74,29,15,8,27,0.306,4.35,1.0,0,6.0,0,259.0,0,36,1.0,2.0,8.0
47161,leblawa01,2019,1,SEA,AL,6,7,26,8,0,0,0,364,145,77,28,31,92,0.291,5.71,1.0,0,1.0,0,532.0,4,80,1.0,1.0,13.0
47162,leclejo01,2019,1,TEX,AL,2,4,70,3,0,0,14,206,52,33,7,39,100,0.209,4.33,1.0,7,6.0,0,299.0,40,34,3.0,2.0,4.0
47163,leonedo01,2019,1,SLN,NL,1,0,40,0,0,0,1,122,39,25,9,22,46,0.25,5.53,2.0,1,0.0,0,180.0,11,28,1.0,1.0,5.0
47164,lestejo01,2019,1,CHN,NL,13,10,31,31,0,0,0,515,205,85,26,52,165,0.294,4.46,0.0,3,5.0,0,764.0,0,101,5.0,4.0,18.0
47165,liriafr01,2019,1,PIT,NL,5,3,69,0,0,0,0,210,60,27,8,35,63,0.232,3.47,1.0,1,3.0,0,301.0,8,32,2.0,2.0,10.0
47166,litteza01,2019,1,MIN,AL,6,0,29,0,0,0,0,111,34,11,4,9,32,0.25,2.68,1.0,0,0.0,0,146.0,7,12,1.0,0.0,4.0
47167,livelbe01,2019,1,KCA,AL,0,0,1,0,0,0,0,3,3,3,1,0,1,0.5,27.0,0.0,0,0.0,0,6.0,1,3,0.0,0.0,0.0
47168,loaisjo01,2019,1,NYA,AL,2,2,15,4,0,0,0,95,31,16,6,16,37,0.263,4.55,0.0,1,1.0,0,139.0,3,16,0.0,4.0,4.0
47169,lockean01,2019,1,NYN,NL,1,1,9,4,0,0,0,68,33,21,6,6,16,0.347,8.34,0.0,1,1.0,0,103.0,1,21,1.0,0.0,3.0
47170,lopezjo02,2019,1,KCA,AL,4,9,39,18,0,0,1,371,140,87,27,42,109,0.286,6.33,0.0,6,10.0,0,548.0,8,94,0.0,7.0,11.0
47171,lopezpa01,2019,1,MIA,NL,5,8,21,21,0,0,0,334,111,63,15,27,95,0.261,5.09,3.0,6,11.0,2,469.0,0,64,4.0,2.0,10.0
47172,lopezre01,2019,1,CHA,AL,10,15,33,33,1,0,0,552,203,110,35,65,169,0.278,5.38,0.0,5,8.0,2,809.0,0,119,2.0,5.0,18.0
47173,lopezyo01,2019,1,ARI,NL,2,7,70,0,0,0,1,182,52,23,11,17,42,0.232,3.41,2.0,1,0.0,0,246.0,13,27,1.0,4.0,5.0
47174,lorenmi01,2019,1,CIN,NL,1,4,73,0,0,0,7,250,68,27,9,28,85,0.221,2.92,1.0,2,2.0,0,343.0,16,29,4.0,2.0,3.0
47175,loupaa01,2019,1,SDN,NL,0,0,4,0,0,0,0,10,2,0,0,1,5,0.182,0.0,0.0,0,1.0,0,14.0,1,0,0.0,1.0,0.0
47176,lovelri01,2019,1,KCA,AL,0,3,25,0,0,0,0,60,30,17,2,8,17,0.353,7.65,2.0,1,1.0,0,96.0,5,17,1.0,1.0,3.0
47177,lucasjo02,2019,1,BAL,AL,0,0,9,0,0,0,1,47,14,10,2,7,16,0.237,5.74,0.0,0,0.0,0,69.0,4,12,0.0,3.0,0.0
47178,lucchjo01,2019,1,SDN,NL,10,10,30,30,0,0,0,491,144,76,23,56,158,0.233,4.18,0.0,8,2.0,0,686.0,0,78,5.0,4.0,13.0
47179,luciael01,2019,1,TOR,AL,1,0,25,0,0,0,0,101,36,20,4,24,27,0.275,5.35,1.0,4,3.0,0,159.0,9,20,0.0,1.0,3.0
47180,lugose01,2019,1,NYN,NL,7,4,61,0,0,0,6,240,56,24,8,16,104,0.192,2.7,4.0,2,5.0,0,314.0,14,28,1.0,1.0,2.0
47181,luzarje01,2019,1,OAK,AL,0,0,6,0,0,0,2,36,5,2,1,3,16,0.119,1.5,0.0,2,1.0,0,46.0,2,2,0.0,0.0,0.0
47182,lylesjo01,2019,1,PIT,NL,5,7,17,17,0,0,0,247,88,49,16,33,90,0.271,5.36,1.0,4,1.0,0,361.0,0,53,1.0,1.0,6.0
47183,lylesjo01,2019,2,MIL,NL,7,1,11,11,0,0,0,176,43,16,9,22,56,0.202,2.45,1.0,0,0.0,0,238.0,0,19,1.0,2.0,2.0
47184,lynnla01,2019,1,TEX,AL,16,11,33,33,0,0,0,625,195,85,21,59,246,0.243,3.67,0.0,18,8.0,0,875.0,0,89,1.0,6.0,12.0
47185,lyonsty01,2019,1,PIT,NL,1,1,3,0,0,0,0,12,6,5,1,3,5,0.353,11.25,1.0,0,0.0,0,20.0,2,5,0.0,0.0,1.0
47186,lyonsty01,2019,2,NYA,AL,0,1,11,0,0,0,0,26,7,4,3,2,12,0.226,4.15,1.0,0,1.0,0,34.0,5,4,0.0,0.0,1.0
47187,maedake01,2019,1,LAN,NL,10,8,37,26,0,0,3,461,114,69,22,51,169,0.202,4.04,1.0,3,4.0,0,624.0,3,70,2.0,3.0,7.0
47188,magilma01,2019,1,MIN,AL,2,0,28,0,0,0,0,85,30,14,4,15,36,0.263,4.45,1.0,2,2.0,0,133.0,8,21,1.0,1.0,0.0
47189,magilma01,2019,2,SEA,AL,3,2,22,0,0,0,5,67,21,9,3,5,28,0.236,3.63,2.0,3,0.0,0,96.0,12,10,1.0,1.0,0.0
47190,mahlety01,2019,1,CIN,NL,3,12,25,25,0,0,0,389,136,74,25,34,129,0.266,5.14,0.0,2,6.0,1,556.0,0,82,2.0,2.0,9.0
47191,mailelu01,2019,1,TOR,AL,0,0,2,0,0,0,0,6,1,0,0,0,3,0.143,0.0,0.0,0,1.0,0,8.0,2,0,0.0,0.0,0.0
47192,manaese01,2019,1,OAK,AL,4,0,5,5,0,0,0,89,16,4,3,7,30,0.16,1.21,0.0,1,2.0,0,109.0,0,4,0.0,0.0,4.0
47193,mantijo01,2019,1,NYA,AL,1,0,1,0,0,0,0,9,3,3,1,2,2,0.25,9.0,0.0,0,0.0,0,14.0,0,3,0.0,0.0,0.0
47194,mapledi01,2019,1,CHN,NL,1,0,14,0,0,0,0,35,6,7,2,10,18,0.15,5.4,0.0,0,4.0,0,54.0,3,7,0.0,0.0,0.0
47195,margeni01,2019,1,SDN,NL,2,6,17,12,0,0,0,171,73,43,12,19,42,0.307,6.79,1.0,1,3.0,0,263.0,1,46,3.0,0.0,4.0
47196,markepa01,2019,1,SEA,AL,0,0,5,0,0,0,0,14,10,8,3,4,3,0.435,15.43,0.0,1,1.0,0,28.0,0,9,0.0,0.0,0.0
47197,markepa01,2019,2,PIT,NL,0,1,15,0,0,0,0,52,16,11,3,13,21,0.239,5.71,1.0,1,2.0,1,82.0,8,12,0.0,0.0,1.0
47198,marquge01,2019,1,COL,NL,12,5,28,28,1,1,0,522,174,92,29,35,175,0.259,4.76,0.0,14,5.0,1,721.0,0,96,6.0,4.0,13.0
47199,marshev01,2019,1,CHA,AL,4,2,55,0,0,0,0,152,42,14,5,24,41,0.228,2.49,2.0,1,0.0,0,209.0,2,16,0.0,1.0,8.0
47200,martibr01,2019,1,TEX,AL,2,3,51,2,0,0,0,187,72,33,7,18,62,0.28,4.76,2.0,3,2.0,0,280.0,7,38,0.0,3.0,5.0
47201,martica04,2019,1,SLN,NL,4,2,48,0,0,0,24,145,39,17,2,18,53,0.22,3.17,1.0,2,3.0,0,200.0,38,18,1.0,1.0,6.0
47202,martich02,2019,1,TEX,AL,0,2,38,0,0,0,4,114,35,13,8,4,43,0.246,3.08,0.0,0,0.0,0,147.0,15,13,0.0,1.0,4.0
47203,martich02,2019,2,ATL,NL,1,1,20,0,0,0,0,53,17,8,1,1,22,0.254,4.08,0.0,0,0.0,0,69.0,5,10,0.0,1.0,3.0
47204,martico02,2019,1,HOU,AL,1,1,5,5,0,0,0,58,23,12,8,12,19,0.288,5.59,0.0,1,0.0,0,92.0,0,14,0.0,0.0,0.0
47205,martini02,2019,1,OAK,AL,0,0,1,0,0,0,0,3,0,0,0,2,1,0.0,0.0,0.0,0,0.0,0,5.0,1,0,0.0,0.0,0.0
47206,martiru01,2019,1,LAN,NL,0,0,4,0,0,0,0,12,2,0,0,0,2,0.154,0.0,0.0,0,0.0,0,13.0,4,0,0.0,0.0,1.0
47207,marveja01,2019,1,PIT,NL,0,3,4,4,0,0,0,52,25,16,4,6,9,0.338,8.31,0.0,0,2.0,0,84.0,0,16,2.0,0.0,0.0
47208,mathije01,2019,1,TEX,AL,0,0,2,0,0,0,0,6,3,2,1,0,1,0.333,9.0,0.0,0,0.0,0,9.0,2,2,0.0,0.0,0.0
47209,matonph01,2019,1,SDN,NL,0,0,21,0,0,0,0,73,34,21,6,6,20,0.321,7.77,0.0,1,1.0,0,115.0,5,22,2.0,0.0,1.0
47210,matonph01,2019,2,CLE,AL,0,0,9,0,0,0,0,37,4,4,1,6,13,0.098,2.92,0.0,2,1.0,0,48.0,8,5,0.0,0.0,0.0
47211,matzst01,2019,1,NYN,NL,11,10,32,30,1,1,0,481,163,75,27,52,153,0.26,4.21,7.0,3,7.0,0,691.0,0,83,5.0,1.0,16.0
47212,maydu01,2019,1,LAN,NL,2,3,14,4,0,0,0,104,33,14,2,5,32,0.25,3.63,0.0,0,4.0,0,141.0,0,17,0.0,0.0,4.0
47213,mayermi01,2019,1,SLN,NL,0,1,16,0,0,0,0,57,21,14,3,11,16,0.276,6.63,2.0,1,1.0,0,88.0,4,14,0.0,0.0,1.0
47214,maytr01,2019,1,MIN,AL,5,3,65,0,0,0,2,193,43,21,8,26,79,0.184,2.94,1.0,3,3.0,0,266.0,13,24,0.0,3.0,2.0
47215,mayzati01,2019,1,TOR,AL,1,3,68,0,0,0,0,154,45,28,8,27,55,0.23,4.91,2.0,4,1.0,0,227.0,5,29,1.0,2.0,3.0
47216,mazzach01,2019,1,NYN,NL,1,1,9,0,0,0,0,49,21,10,0,5,11,0.328,5.51,0.0,0,4.0,0,74.0,6,10,0.0,1.0,4.0
47217,mccarke01,2019,1,KCA,AL,4,2,56,0,0,0,1,181,68,30,4,21,38,0.285,4.48,6.0,2,2.0,0,268.0,14,31,2.0,4.0,5.0
47218,mcclare01,2019,1,SEA,AL,1,1,14,2,0,0,0,63,22,14,2,13,11,0.268,6.0,0.0,1,0.0,0,95.0,6,14,0.0,0.0,1.0
47219,mcfartj01,2019,1,ARI,NL,0,0,51,0,0,0,0,168,71,30,6,20,35,0.316,4.82,5.0,1,1.0,0,250.0,13,35,2.0,2.0,5.0
47220,mcgeeja01,2019,1,COL,NL,0,2,45,0,0,0,0,124,47,20,11,11,35,0.288,4.35,1.0,0,3.0,1,180.0,10,25,0.0,3.0,5.0
47221,mcgowky01,2019,1,WAS,NL,0,0,7,1,0,0,1,48,22,18,7,4,18,0.319,10.13,0.0,4,1.0,0,76.0,4,19,1.0,1.0,2.0
47222,mchugco01,2019,1,HOU,AL,4,5,35,8,0,0,0,224,62,39,12,30,82,0.221,4.7,0.0,0,3.0,0,317.0,8,41,0.0,3.0,3.0
47223,mckaybr01,2019,1,TBA,AL,2,4,13,11,0,0,0,147,53,28,8,16,56,0.268,5.14,0.0,0,0.0,0,216.0,0,32,1.0,1.0,1.0
47224,mckayda02,2019,1,SEA,AL,0,0,7,0,0,0,0,21,5,4,1,8,5,0.192,5.14,0.0,0,0.0,0,34.0,5,5,0.0,0.0,1.0
47225,mckayda02,2019,2,DET,AL,0,0,18,0,0,0,0,58,15,12,2,9,29,0.211,5.59,1.0,2,1.0,0,81.0,6,12,0.0,0.0,1.0
47226,mcraeal01,2019,1,PIT,NL,0,4,11,2,0,0,0,80,36,26,9,16,19,0.319,8.78,1.0,2,3.0,0,132.0,3,30,0.0,0.0,3.0
47227,meansjo01,2019,1,BAL,AL,12,11,31,27,0,0,0,465,138,62,23,38,121,0.234,3.6,0.0,5,5.0,0,637.0,1,68,0.0,3.0,12.0
47228,mejiaad01,2019,1,MIN,AL,0,2,13,0,0,0,0,46,16,15,3,12,15,0.276,8.8,0.0,1,0.0,0,71.0,2,16,0.0,1.0,0.0
47229,mejiaad01,2019,2,LAA,AL,0,0,4,0,0,0,0,13,4,1,0,1,6,0.235,2.08,0.0,0,0.0,0,18.0,0,1,0.0,0.0,0.0
47230,mejiaad01,2019,3,SLN,NL,0,0,2,0,0,0,0,9,8,3,0,1,2,0.5,9.0,0.0,2,0.0,0,17.0,0,3,0.0,0.0,0.0
47231,mejiaad01,2019,4,LAA,AL,0,0,16,0,0,0,0,26,5,4,1,7,7,0.156,4.15,0.0,0,0.0,0,39.0,2,5,0.0,0.0,0.0
47232,melanma01,2019,1,SFN,NL,4,2,43,0,0,0,1,139,49,18,3,16,44,0.278,3.5,2.0,3,2.0,0,195.0,16,19,0.0,1.0,8.0
47233,melanma01,2019,2,ATL,NL,1,0,23,0,0,0,11,63,22,9,1,2,24,0.253,3.86,0.0,1,0.0,0,89.0,18,9,0.0,0.0,0.0
47234,mellake01,2019,1,CIN,NL,0,0,2,0,0,0,0,11,5,3,0,2,4,0.313,7.36,1.0,0,0.0,0,18.0,1,3,0.0,0.0,0.0
47235,melviti01,2019,1,COL,NL,2,3,7,7,0,0,0,100,34,18,9,14,24,0.274,4.86,0.0,1,1.0,0,143.0,0,18,2.0,2.0,3.0
47236,mendeyo01,2019,1,TEX,AL,1,0,3,0,0,0,0,14,4,3,2,5,8,0.25,5.79,0.0,0,0.0,0,21.0,0,3,0.0,0.0,0.0
47237,menezco01,2019,1,SFN,NL,0,1,8,3,0,0,0,51,13,10,4,12,22,0.22,5.29,0.0,2,0.0,0,73.0,2,10,1.0,1.0,1.0
47238,mengdda01,2019,1,OAK,AL,5,2,13,9,0,0,1,179,59,32,7,27,42,0.254,4.83,0.0,1,0.0,0,260.0,2,32,0.0,1.0,3.0
47239,middlke01,2019,1,LAA,AL,0,0,11,0,0,0,0,23,4,1,0,7,6,0.154,1.17,0.0,1,0.0,0,33.0,0,1,0.0,0.0,1.0
47240,mikolmi01,2019,1,SLN,NL,9,14,32,32,1,1,0,552,193,85,27,32,144,0.272,4.16,1.0,5,12.0,2,764.0,0,90,3.0,7.0,23.0
47241,mileywa01,2019,1,HOU,AL,14,6,33,33,0,0,0,502,164,74,23,61,140,0.254,3.98,0.0,4,5.0,2,720.0,0,83,2.0,5.0,13.0
47242,millean01,2019,1,SLN,NL,5,6,73,0,0,0,6,164,45,27,11,27,70,0.225,4.45,1.0,4,8.0,0,236.0,11,32,0.0,1.0,7.0
47243,milleju02,2019,1,WAS,NL,1,0,17,0,0,0,0,47,16,7,5,4,11,0.276,4.02,0.0,0,2.0,0,65.0,5,8,1.0,0.0,1.0
47244,millesh01,2019,1,TEX,AL,1,3,19,8,0,0,0,132,58,42,8,29,30,0.317,8.59,1.0,1,3.0,0,220.0,4,46,0.0,4.0,4.0
47245,millsal02,2019,1,CHN,NL,1,0,9,4,0,0,1,108,31,11,5,11,42,0.231,2.75,0.0,0,7.0,0,152.0,3,11,0.0,0.0,4.0
47246,milneho01,2019,1,TBA,AL,0,0,4,0,0,0,0,11,4,3,0,1,3,0.267,7.36,0.0,0,1.0,0,17.0,1,3,0.0,0.0,0.0
47247,milonto01,2019,1,SEA,AL,4,10,23,6,0,0,0,335,102,59,24,23,94,0.241,4.76,2.0,1,2.0,0,453.0,0,61,0.0,5.0,7.0
47248,minayju01,2019,1,CHA,AL,0,0,22,0,0,0,0,83,31,12,4,12,27,0.277,3.9,0.0,3,2.0,0,126.0,8,13,0.0,0.0,3.0
47249,minormi01,2019,1,TEX,AL,14,10,32,32,2,1,0,625,190,83,30,68,200,0.244,3.59,1.0,2,7.0,0,863.0,0,86,3.0,6.0,23.0
47250,minteaj01,2019,1,ATL,NL,3,4,36,0,0,0,5,88,36,23,3,23,35,0.298,7.06,5.0,5,1.0,0,147.0,12,23,1.0,1.0,1.0
47251,montafr01,2019,1,OAK,AL,9,2,16,16,0,0,0,288,84,28,8,23,103,0.23,2.63,1.0,5,4.0,0,394.0,0,35,0.0,2.0,10.0
47252,montera01,2019,1,TEX,AL,2,0,22,0,0,0,0,87,23,8,5,5,34,0.217,2.48,0.0,0,2.0,1,113.0,6,8,0.0,0.0,2.0
