playeryrID,yearID,stint,teamID,lgID,ERA,Salary
2012betanra01,2012,1,COL,NL,2.81,4000
2016cishest01,2016,1,SEA,AL,2.81,4000
2012weaveje02,2012,1,LAA,AL,2.81,14200
2012martelu01,2012,1,DET,AL,2.82,480
2013varvaan01,2013,1,ATL,NL,2.82,490
2013cecilbr01,2013,1,TOR,AL,2.82,510
2016montgmi01,2016,2,CHN,NL,2.82,515
2012rapadcl01,2012,1,NYA,AL,2.82,525
2016mcgowdu01,2016,1,MIA,NL,2.82,1000
2012broxtjo01,2012,2,CIN,NL,2.82,4000
2011shielja02,2011,1,TBA,AL,2.82,4250
2012putzjj01,2012,1,ARI,NL,2.82,4500
2016zieglbr01,2016,1,ARI,NL,2.82,5500
2013cuetojo01,2013,1,CIN,NL,2.82,7400
2013stroppe01,2013,2,CHN,NL,2.83,502.5
2016roarkta01,2016,1,WAS,NL,2.83,543.4
2011chambjo03,2011,1,NYA,AL,2.83,1400
2010putzjj01,2010,1,CHA,AL,2.83,3000
2010saitota01,2010,1,ATL,NL,2.83,3200
2010hudsoti01,2010,1,ATL,NL,2.83,9000
2013darviyu01,2013,1,TEX,AL,2.83,9500
2011texeika01,2011,1,KCA,AL,2.84,426
2012garcija01,2012,1,SFN,NL,2.84,2200
2011janseke01,2011,1,LAN,NL,2.85,416
2012hugheja02,2012,1,PIT,NL,2.85,481
2012matthry01,2012,1,WAS,NL,2.85,481
2014roarkta01,2014,1,WAS,NL,2.85,506.1
2016stroppe01,2016,1,CHN,NL,2.85,4400
2014rodnefe01,2014,1,SEA,AL,2.85,7000
2015soriajo01,2015,1,DET,AL,2.85,7000
2011blevije01,2011,1,OAK,AL,2.86,420
2013hoovejj01,2013,1,CIN,NL,2.86,492.5
2016buchtry01,2016,1,SDN,NL,2.86,520
2014tazawju01,2014,1,BOS,AL,2.86,1275
2016fernajo02,2016,1,MIA,NL,2.86,2800
2010ueharko01,2010,1,BAL,AL,2.86,5000
2012lohseky01,2012,1,SLN,NL,2.86,12187.5
2015claudal01,2015,1,TEX,AL,2.87,508.5
2014cobbal01,2014,1,TBA,AL,2.87,516.9
2013simonal01,2013,1,CIN,NL,2.87,890
2010harenda01,2010,2,LAA,AL,2.87,8250
2013leecl02,2013,1,PHI,NL,2.87,25000
2011kenneia01,2011,1,ARI,NL,2.88,423
2016lorenmi01,2016,1,CIN,NL,2.88,516.5
2010jimenub01,2010,1,COL,NL,2.88,1250
2014waldejo01,2014,1,ATL,NL,2.88,1490
2012gorzeto01,2012,1,WAS,NL,2.88,3000
2012lyonbr01,2012,2,TOR,AL,2.88,5500
2011cainma01,2011,1,SFN,NL,2.88,7333.333
2014beckejo02,2014,1,LAN,NL,2.88,15750
2014teherju01,2014,1,ATL,NL,2.89,800
2010duchsju01,2010,1,OAK,AL,2.89,1750
2012gonzagi01,2012,1,WAS,NL,2.89,3350
2011betanra01,2011,1,COL,NL,2.89,3775
2014adamsmi03,2014,1,PHI,NL,2.89,7000
2011beckejo02,2011,1,BOS,AL,2.89,17000
2013ayalalu01,2013,2,ATL,NL,2.9,1000
2013scherma01,2013,1,DET,AL,2.9,6725
2016feldmsc01,2016,1,HOU,AL,2.9,8000
2011paterjo01,2011,1,ARI,NL,2.91,414
2010kershcl01,2010,1,LAN,NL,2.91,440
2013swarzan01,2013,1,MIN,AL,2.91,502.5
2014manesse01,2014,1,SLN,NL,2.91,509
2013webbry01,2013,1,MIA,NL,2.91,975
2012grillja01,2012,1,PIT,NL,2.91,1100
2014perezol01,2014,1,ARI,NL,2.91,1750
2015stroppe01,2015,1,CHN,NL,2.91,2525
2014anderbr04,2014,1,COL,NL,2.91,8000
2010latosma01,2010,1,SDN,NL,2.92,407.8
2015hendrli01,2015,1,TOR,AL,2.92,518.4
2015fernajo02,2015,1,MIA,NL,2.92,651
2011romerri01,2011,1,TOR,AL,2.92,1000
2013wrighwe01,2013,2,TBA,AL,2.92,1025
2013papeljo01,2013,1,PHI,NL,2.92,13000
2015jacksed01,2015,2,ATL,NL,2.92,13000
2016liriafr01,2016,2,TOR,AL,2.92,13666.667
2011hunteto02,2011,1,TEX,AL,2.93,442.16
2013hawkila01,2013,1,NYN,NL,2.93,480
2014keuchda01,2014,1,HOU,AL,2.93,508.7
2010belisma01,2010,1,COL,NL,2.93,850
2011peraljo01,2011,1,TBA,AL,2.93,925
2013verasjo01,2013,1,HOU,AL,2.93,1850
2015bumgama01,2015,1,SFN,NL,2.93,6750
2012beckejo02,2012,2,LAN,NL,2.93,17000
2015hoovejj01,2015,1,CIN,NL,2.94,535
2012zimmejo02,2012,1,WAS,NL,2.94,2300
2015matusbr01,2015,1,BAL,AL,2.94,3200
2015grillja01,2015,1,ATL,NL,2.94,4250
2013johnsji04,2013,1,BAL,AL,2.94,6500
2011wilsocj01,2011,1,TEX,AL,2.94,7000
2011papeljo01,2011,1,BOS,AL,2.94,12000
2013wainwad01,2013,1,SLN,NL,2.94,12000
2011hellije01,2011,1,TBA,AL,2.95,418.4
2012bowdemi01,2012,2,CHN,NL,2.95,484
2014withrch01,2014,1,LAN,NL,2.95,506.6
2012arredjo01,2012,1,CIN,NL,2.95,800
2016smithwi04,2016,2,SFN,NL,2.95,1475
2015shawbr01,2015,1,CLE,AL,2.95,1550
2015villaca01,2015,1,SLN,NL,2.95,2000
2011benoijo01,2011,1,DET,AL,2.95,5500
2016woodtr01,2016,1,CHN,NL,2.95,6170
2010santose01,2010,1,CHA,AL,2.96,400
2012hollagr01,2012,1,KCA,AL,2.96,497.15
2016wilsoal01,2016,1,DET,AL,2.96,522.5
2010florera01,2010,1,COL,NL,2.96,650
2011mujiced01,2011,1,FLO,NL,2.96,800
2012smithjo05,2012,1,CLE,AL,2.96,1750
2011jurrjja01,2011,1,ATL,NL,2.96,3250
2012morrobr01,2012,1,TOR,AL,2.96,4000
2010lidgebr01,2010,1,PHI,NL,2.96,12000
2016scherma01,2016,1,WAS,NL,2.96,22142.857
2010cahiltr01,2010,1,OAK,AL,2.97,410
2010lewisje01,2010,1,CLE,AL,2.97,422.4
2011rzepcma01,2011,1,TOR,AL,2.97,429.6
2014warread01,2014,1,NYA,AL,2.97,527.4
2010moylape01,2010,1,ATL,NL,2.97,1150
2014hunteto02,2014,1,BAL,AL,2.97,3000
2011samarje01,2011,1,CHN,NL,2.97,3300
2011waldejo01,2011,1,LAA,AL,2.98,414
2011braybi01,2011,1,CIN,NL,2.98,645
2015bastaan01,2015,1,PIT,NL,2.98,3100
2011frasoja01,2011,1,TOR,AL,2.98,3500
2014bumgama01,2014,1,SFN,NL,2.98,3750
2014hammeja01,2014,1,CHN,NL,2.98,6000
2015romose01,2015,1,SFN,NL,2.98,6000
2010santajo01,2010,1,NYN,NL,2.98,20144.707
2015tollesh01,2015,1,TEX,AL,2.99,519.7
2015allenco01,2015,1,CLE,AL,2.99,547.1
2010campsh01,2010,1,TOR,AL,2.99,1150
2011dedunsa01,2011,1,SDN,NL,3,414.24
2011thompri03,2011,1,LAA,AL,3,418
2010aceveal01,2010,1,NYA,AL,3,435.65
2012delosfa01,2012,1,OAK,AL,3,482.5
2012bowdemi01,2012,1,BOS,AL,3,484
2014claibpr01,2014,1,NYA,AL,3,511.325
2016sanchaa01,2016,1,TOR,AL,3,517.8
2015mcallza01,2015,1,CLE,AL,3,520.4
2015medinyo01,2015,1,SEA,AL,3,527.3
2010parrijo01,2010,1,KCA,AL,3,600
2012batismi01,2012,2,ATL,NL,3,750
2011sherrge01,2011,1,ATL,NL,3,1200
2011perezra01,2011,1,CLE,AL,3,1330
2010ohmanwi01,2010,2,FLO,NL,3,1350
2011lindsma01,2011,1,COL,NL,3,2800
2016rzepcma01,2016,1,OAK,AL,3,2950
2013ryuhy01,2013,1,LAN,NL,3,3333.333
2011bradeda01,2011,1,OAK,AL,3,3350
2013strasst01,2013,1,WAS,NL,3,3900
2010valvejo01,2010,1,DET,AL,3,6886.052
2013billich01,2013,1,LAN,NL,3,11000
2011sabatcc01,2011,1,NYA,AL,3,24285.714
2010breslcr01,2010,1,OAK,AL,3.01,425
2015martica04,2015,1,SLN,NL,3.01,520
2015gomezje01,2015,1,PHI,NL,3.01,800
2010weaveje02,2010,1,LAA,AL,3.01,4265
2012lindbjo01,2012,1,LAN,NL,3.02,483
2012jepseke01,2012,1,LAA,AL,3.02,501
2015millesh01,2015,1,ATL,NL,3.02,535
2013liriafr01,2013,1,PIT,NL,3.02,1000
2015tomlijo01,2015,1,CLE,AL,3.02,1500
2010berkeja01,2010,1,BAL,AL,3.03,400
2010runzlda01,2010,1,SFN,NL,3.03,400.5
2011russead01,2011,1,TBA,AL,3.03,420.8
2011sippto01,2011,1,CLE,AL,3.03,436.8
2013rossro01,2013,1,TEX,AL,3.03,497.4
2012badenbu01,2012,1,TBA,AL,3.03,1075
2016hugheja02,2016,1,PIT,NL,3.03,2175
2014verasjo01,2014,2,HOU,AL,3.03,3850
2015lynnla01,2015,1,SLN,NL,3.03,7000
2014shoemma01,2014,1,LAA,AL,3.04,500.5
2014paxtoja01,2014,1,SEA,AL,3.04,503.5
2014kohnmi01,2014,1,LAA,AL,3.04,515
2016baezpe01,2016,1,LAN,NL,3.04,520
2016martica04,2016,1,SLN,NL,3.04,539
2016degroja01,2016,1,NYN,NL,3.04,607
2012howeljp01,2012,1,TBA,AL,3.04,1350
2010crainje01,2010,1,MIN,AL,3.04,2000
2014rodrifr03,2014,1,MIL,NL,3.04,3250
2014volqued01,2014,1,PIT,NL,3.04,5000
2015papeljo01,2015,2,WAS,NL,3.04,13000
2012lowede01,2012,2,NYA,AL,3.04,15000
2013hernafe02,2013,1,SEA,AL,3.04,20557.143
2016verlaju01,2016,1,DET,AL,3.04,28000
2012salech01,2012,1,CHA,AL,3.05,500
2015freemsa01,2015,1,TEX,AL,3.05,517
2012hamelco01,2012,1,PHI,NL,3.05,15000
2012rogeres01,2012,2,CLE,AL,3.06,481
2013millesh01,2013,1,SLN,NL,3.06,490
2016biagijo01,2016,1,TOR,AL,3.06,507.5
2016farquda01,2016,1,TBA,AL,3.06,527
2014torreca01,2014,1,NYN,NL,3.06,561.875
2015youngch03,2015,1,KCA,AL,3.06,675
2013gaudich01,2013,1,SFN,NL,3.06,750
2016morribr01,2016,1,MIA,NL,3.06,1350
2016johnsji04,2016,1,ATL,NL,3.06,2500
2016watsoto01,2016,1,PIT,NL,3.06,3450
2016novaiv01,2016,2,PIT,NL,3.06,4100
2016neshepa01,2016,1,HOU,AL,3.06,6500
2010hamelco01,2010,1,PHI,NL,3.06,6650
2015clippty01,2015,2,NYN,NL,3.06,8300.001
2014darviyu01,2014,1,TEX,AL,3.06,10000
2012hernafe02,2012,1,SEA,AL,3.06,19700
2010clippty01,2010,1,WAS,NL,3.07,401
2012valdelu01,2012,2,CHN,NL,3.07,480
2016ryanky01,2016,1,DET,AL,3.07,509.5
2013salech01,2013,1,CHA,AL,3.07,850
2010sanchjo01,2010,1,SFN,NL,3.07,2100
2011kurodhi01,2011,1,LAN,NL,3.07,11765.724
2016tanakma01,2016,1,NYA,AL,3.07,22000
2014grayso01,2014,1,OAK,AL,3.08,502.5
2016betande01,2016,1,NYA,AL,3.08,507.5
2012niemaje01,2012,1,TBA,AL,3.08,2750
2014roberda08,2014,1,NYA,AL,3.08,5215
2013cashnan01,2013,1,SDN,NL,3.09,500.8
2015shrevch01,2015,1,NYA,AL,3.09,510.275
2012hellije01,2012,1,TBA,AL,3.1,489.5
2016strichu01,2016,1,SFN,NL,3.1,517.5
2015wilsoju10,2015,1,NYA,AL,3.1,556
2013novaiv01,2013,1,NYA,AL,3.1,575.6
2012durbich01,2012,1,ATL,NL,3.1,900
2015perezol01,2015,1,ARI,NL,3.1,2500
2015gregelu01,2015,1,HOU,AL,3.1,6000
2016arrieja01,2016,1,CHN,NL,3.1,10700
2013ogandal01,2013,1,TEX,AL,3.11,506
2013woodtr01,2013,1,CHN,NL,3.11,527.5
2013medlekr01,2013,1,ATL,NL,3.11,2600
2015smylydr01,2015,1,TBA,AL,3.11,2650
2014lopezja02,2014,1,SFN,NL,3.11,4000
2011wilsobr01,2011,1,SFN,NL,3.11,6500
2013soriara01,2013,1,WAS,NL,3.11,11742.091
2014priceda01,2014,1,TBA,AL,3.11,14000
2011gonzagi01,2011,1,OAK,AL,3.12,420
2014dedunsa01,2014,2,HOU,AL,3.12,520
2011buchhta01,2011,1,NYN,NL,3.12,600
2016manshje01,2016,1,CLE,AL,3.12,765
2013boggsmi01,2013,2,COL,NL,3.12,1475
2013lindsma01,2013,1,CHA,AL,3.12,2300
2010rauchjo01,2010,1,MIN,AL,3.12,2900
2010lyonbr01,2010,1,HOU,NL,3.12,4250
2012myersbr01,2012,2,CHA,AL,3.12,12000
2013doolise01,2013,1,OAK,AL,3.13,492.5
2013collmjo01,2013,1,ARI,NL,3.13,504
2016givenmy01,2016,1,BAL,AL,3.13,511.5
2015estrama01,2015,1,TOR,AL,3.13,3900
2012lecursa01,2012,1,CIN,NL,3.14,487.5
2016diazju03,2016,1,CIN,NL,3.14,525
2015morribr01,2015,1,MIA,NL,3.14,531.5
2013alberma01,2013,1,CLE,AL,3.14,1750
2010myersbr01,2010,1,HOU,NL,3.14,3100
2014downssc01,2014,2,KCA,AL,3.14,3750
2014strasst01,2014,1,WAS,NL,3.14,3975
2010cainma01,2010,1,SFN,NL,3.14,4583.333
2016klubeco01,2016,1,CLE,AL,3.14,4700
2011bakersc02,2011,1,MIN,AL,3.14,5000
2012lillyte01,2012,1,LAN,NL,3.14,11666.666
2013ramosaj01,2013,1,MIA,NL,3.15,490
2014loupaa01,2014,1,TOR,AL,3.15,512.4
2015torreal01,2015,1,NYN,NL,3.15,522.9
2013blevije01,2013,1,OAK,AL,3.15,1100
2015lecursa01,2015,1,CIN,NL,3.15,1850
2012downssc01,2012,1,LAA,AL,3.15,5000
2013shielja02,2013,1,KCA,AL,3.15,11000
2014scherma01,2014,1,DET,AL,3.15,15525
2016porceri01,2016,1,BOS,AL,3.15,20125
2012felizne01,2012,1,TEX,AL,3.16,502
2013tazawju01,2013,1,BOS,AL,3.16,815
2011wrighja01,2011,1,SEA,AL,3.16,900
2014dunnmi01,2014,1,MIA,NL,3.16,1400
2012iwakuhi01,2012,1,SEA,AL,3.16,1500
2013latosma01,2013,1,CIN,NL,3.16,4250
2012strasst01,2012,1,WAS,NL,3.16,4875
2012guthrje01,2012,2,KCA,AL,3.16,8200
2011rodrifr03,2011,1,NYN,NL,3.16,12166.666
2012leecl02,2012,1,PHI,NL,3.16,21500
2013rossty01,2013,1,SDN,NL,3.17,500.5
2014wrighwe01,2014,1,CHN,NL,3.17,1425
2010guerrma02,2010,1,MIN,AL,3.17,3150
2014cishest01,2014,1,MIA,NL,3.17,3800
2013garzama01,2013,1,CHN,NL,3.17,10250
2011harenda01,2011,1,LAA,AL,3.17,12750
2011zimmejo02,2011,1,WAS,NL,3.18,415
2013burnsco01,2013,1,TEX,AL,3.18,492
2014brachbr01,2014,1,BAL,AL,3.18,509.5
2010carradj01,2010,2,ARI,NL,3.18,950
2015thatcjo01,2015,1,HOU,AL,3.18,1000
2015wrighwe01,2015,2,LAA,AL,3.18,1700
2015moralfr01,2015,1,KCA,AL,3.18,1850
2015streehu01,2015,1,LAA,AL,3.18,7000
2015burneaj01,2015,1,PIT,NL,3.18,8500
2016happja01,2016,1,TOR,AL,3.18,10000
2010sabatcc01,2010,1,NYA,AL,3.18,24285.714
2013brachbr01,2013,1,SDN,NL,3.19,498.2
2014gomezje01,2014,1,PIT,NL,3.19,514.5
2015wilheto01,2015,1,SEA,AL,3.19,1400
2014soriara01,2014,1,WAS,NL,3.19,11000
2015jacksed01,2015,1,CHN,NL,3.19,13000
2011webbry01,2011,1,FLO,NL,3.2,414
2013teherju01,2013,1,ATL,NL,3.2,490
2014ventuyo01,2014,1,KCA,AL,3.2,500.5
2014wachami01,2014,1,SLN,NL,3.2,510
2014rosentr01,2014,1,SLN,NL,3.2,521
2013verasjo01,2013,2,DET,AL,3.2,1850
2016quintjo01,2016,1,CHA,AL,3.2,5400
2011bumgama01,2011,1,SFN,NL,3.21,450
2011masteju01,2011,1,CLE,AL,3.21,468.4
2013minormi01,2013,1,ATL,NL,3.21,505
2015ramirne01,2015,1,CHN,NL,3.21,514.5
2016teherju01,2016,1,ATL,NL,3.21,3466.666
2016nolasri01,2016,2,LAA,AL,3.21,12000
2014shielja02,2014,1,KCA,AL,3.21,13500
2010gregelu01,2010,1,SDN,NL,3.22,416.5
2013delabst01,2013,1,TOR,AL,3.22,498.9
2016mcculla02,2016,1,HOU,AL,3.22,516.7
2012ventejo01,2012,1,ATL,NL,3.22,533
2015sanchaa01,2015,1,TOR,AL,3.22,1021.6
2011kendrky01,2011,1,PHI,NL,3.22,2450
2011hudsoti01,2011,1,ATL,NL,3.22,9000
2010carpech01,2010,1,SLN,NL,3.22,15840.971
2010gonzagi01,2010,1,OAK,AL,3.23,405
2011ondrulo01,2011,1,CIN,NL,3.23,418
2011arredjo01,2011,1,CIN,NL,3.23,480
2014gonzami03,2014,1,BAL,AL,3.23,529
2015archech01,2015,1,TBA,AL,3.23,1166.667
2016doolise01,2016,1,OAK,AL,3.23,1580
2013loganbo02,2013,1,NYA,AL,3.23,3150
2010pennybr01,2010,1,SLN,NL,3.23,7500
2011bailean01,2011,1,OAK,AL,3.24,465
2013shawbr01,2013,1,CLE,AL,3.24,501.7
2014redmoto01,2014,1,TOR,AL,3.24,505.7
2014kintzbr01,2014,1,MIL,NL,3.24,507
2016mitchbr01,2016,1,NYA,AL,3.24,516.65
2016garciyi01,2016,1,LAN,NL,3.24,517.5
2011moylape01,2011,1,ATL,NL,3.24,2000
2016shawbr01,2016,1,CLE,AL,3.24,2750
2012mccarbr01,2012,1,OAK,AL,3.24,4275
2010jacksed01,2010,2,CHA,AL,3.24,4600
2016rodrifr03,2016,1,DET,AL,3.24,7383.481
2013santaer01,2013,1,KCA,AL,3.24,13000
2012roenijo01,2012,1,COL,NL,3.25,481
2012russeja02,2012,1,CHN,NL,3.25,512.5
2015delgara01,2015,1,ARI,NL,3.25,526
2010perezra01,2010,1,CLE,AL,3.25,795
2016rossro01,2016,1,BOS,AL,3.25,1250
2011belisma01,2011,1,COL,NL,3.25,2350
2010lestejo01,2010,1,BOS,AL,3.25,3750
2013zimmejo02,2013,1,WAS,NL,3.25,5350
2012lyonbr01,2012,1,HOU,NL,3.25,5500
2014latosma01,2014,1,CIN,NL,3.25,7250
2010zieglbr01,2010,1,OAK,AL,3.26,410
2016warread01,2016,2,NYA,AL,3.26,1700
2013mortoch02,2013,1,PIT,NL,3.26,2000
2015cottsne01,2015,1,MIL,NL,3.26,3000
2015rossty01,2015,1,SDN,NL,3.26,5250
2015buchhcl01,2015,1,BOS,AL,3.26,12000
2012ogandal01,2012,1,TEX,AL,3.27,497.6
2012wrighwe01,2012,1,HOU,NL,3.27,512
2016hinojda01,2016,1,PHI,NL,3.27,514
2011mitrese01,2011,1,MIL,NL,3.27,900
2012adamsmi03,2012,1,TEX,AL,3.27,4400
2013chenbr01,2013,1,KCA,AL,3.27,4500
2013weaveje02,2013,1,LAA,AL,3.27,16200
2016desclan01,2016,1,CIN,NL,3.28,540
2014outmajo01,2014,1,CLE,AL,3.28,1250
2011dickera01,2011,1,NYN,NL,3.28,2750
2011doteloc01,2011,2,SLN,NL,3.28,3000
2016gregelu01,2016,1,HOU,AL,3.28,6750
2010pettian01,2010,1,NYA,AL,3.28,11750
2011luebkco01,2011,1,SDN,NL,3.29,415.6
2016zychto01,2016,1,SEA,AL,3.29,511
2016riverfe01,2016,2,PIT,NL,3.29,516.1
2015warread01,2015,1,NYA,AL,3.29,572.6
2013moorema02,2013,1,TBA,AL,3.29,1100
2012harrima01,2012,1,TEX,AL,3.29,2950
2014haleda02,2014,1,ATL,NL,3.3,502.5
2011moseldu01,2011,1,SDN,NL,3.3,900
2010ohmanwi01,2010,1,BAL,AL,3.3,1350
2010felicpe01,2010,1,NYN,NL,3.3,2900
2013jimenub01,2013,1,CLE,AL,3.3,5750
2013burneaj01,2013,1,PIT,NL,3.3,16500
2010ekstrmi01,2010,1,TBA,AL,3.31,402.7
2011wilheto01,2011,1,SEA,AL,3.31,414
2010mijarjo01,2010,1,MIN,AL,3.31,430
2014duensbr01,2014,1,MIN,AL,3.31,2000
2014hawkila01,2014,1,COL,NL,3.31,2250
2013kurodhi01,2013,1,NYA,AL,3.31,15000
2011herndda01,2011,1,PHI,NL,3.32,425
2013thayeda01,2013,1,SDN,NL,3.32,498.9
2015fiersmi01,2015,2,HOU,AL,3.32,512.5
2015jonesna01,2015,1,CHA,AL,3.32,660
2014quintjo01,2014,1,CHA,AL,3.32,850
2011mccarbr01,2011,1,OAK,AL,3.32,1000
2011perezch01,2011,1,CLE,AL,3.32,2225
2011thornma01,2011,1,CHA,AL,3.32,3000
2016carraca01,2016,1,CLE,AL,3.32,4500
2015perkigl01,2015,1,MIN,AL,3.32,4650
2011garzama01,2011,1,CHN,NL,3.32,5950
2012kurodhi01,2012,1,NYA,AL,3.32,10000
2016hamelco01,2016,1,TEX,AL,3.32,22500
2010hansoto01,2010,1,ATL,NL,3.33,435
2011fistedo01,2011,1,SEA,AL,3.33,436.5
2012santihe01,2012,1,CHA,AL,3.33,480
2012mileywa01,2012,1,ARI,NL,3.33,481
2014archech01,2014,1,TBA,AL,3.33,500
2011bardda01,2011,1,BOS,AL,3.33,505
2014torreal01,2014,1,SDN,NL,3.33,509
2016wrighst01,2016,1,BOS,AL,3.33,514.5
2010mitrese01,2010,1,NYA,AL,3.33,850
2013parrama01,2013,1,CIN,NL,3.33,1000
2014quallch01,2014,1,HOU,AL,3.33,2700
2013priceda01,2013,1,TBA,AL,3.33,9831.954
2010zambrca01,2010,1,CHN,NL,3.33,18875
2015garciyi01,2015,1,LAN,NL,3.34,510
2014tillmch01,2014,1,BAL,AL,3.34,546
2010contrjo01,2010,1,PHI,NL,3.34,1500
2014frasoja01,2014,1,TEX,AL,3.34,1750
2015chenwe02,2015,1,BAL,AL,3.34,4750
2016salech01,2016,1,CHA,AL,3.34,9150
2015lestejo01,2015,1,CHN,NL,3.34,20000
2013gomezje01,2013,1,PIT,NL,3.35,500
2015hahnje01,2015,1,OAK,AL,3.35,507.5
2015baezpe01,2015,1,LAN,NL,3.35,512.5
2015odorija01,2015,1,TBA,AL,3.35,522
2013neshepa01,2013,1,OAK,AL,3.35,975
2012millean01,2012,1,BOS,AL,3.35,1040
2011woodke02,2011,1,CHN,NL,3.35,1500
2010wilsocj01,2010,1,TEX,AL,3.35,3100
2010wheelda01,2010,1,TBA,AL,3.35,3500
2013lohseky01,2013,1,MIL,NL,3.35,10063.922
2016lackejo01,2016,1,CHN,NL,3.35,16000
2011marticr01,2011,1,ATL,NL,3.36,419
2012colliti01,2012,1,KCA,AL,3.36,495.725
2015quintjo01,2015,1,CHA,AL,3.36,3400
2013gonzagi01,2013,1,WAS,NL,3.36,6350
2012bumgama01,2012,1,SFN,NL,3.37,560
2012vogelry01,2012,1,SFN,NL,3.37,3000
2013leakemi01,2013,1,CIN,NL,3.37,3060
2010verlaju01,2010,1,DET,AL,3.37,6850
2012peavyja01,2012,1,CHA,AL,3.37,17000
2011hernada01,2011,1,ARI,NL,3.38,423.5
2011laffeaa01,2011,2,NYA,AL,3.38,431.6
2012defraju01,2012,1,PHI,NL,3.38,480
2012delabst01,2012,2,TOR,AL,3.38,480.7
2012watsoto01,2012,1,PIT,NL,3.38,484
2012huffda01,2012,1,CLE,AL,3.38,486.2
2013cruzrh01,2013,1,HOU,AL,3.38,498
2015edwarjo02,2015,2,SDN,NL,3.38,508.5
2016lyonsty01,2016,1,SLN,NL,3.38,512.5
2016norrida01,2016,1,DET,AL,3.38,514.5
2015wachami01,2015,1,SLN,NL,3.38,520
2016layneto01,2016,2,NYA,AL,3.38,563.75
2013gutieju01,2013,1,KCA,AL,3.38,750
2014salasfe01,2014,1,LAA,AL,3.38,870
2015swarzan01,2015,1,CLE,AL,3.38,900
2011karstje01,2011,1,PIT,NL,3.38,1100
2013crowaa01,2013,1,KCA,AL,3.38,1280
2015cokeph01,2015,2,TOR,AL,3.38,2250
2013rodnefe01,2013,1,TBA,AL,3.38,2500
2010cruzju02,2010,1,KCA,AL,3.38,3250
2010doteloc01,2010,2,LAN,NL,3.38,3250
2014ryuhy01,2014,1,LAN,NL,3.38,4333
2014liriafr01,2014,1,PIT,NL,3.38,6000
2011santaer01,2011,1,LAA,AL,3.38,8000
2015liriafr01,2015,1,PIT,NL,3.38,11666.666
2016santaer01,2016,1,MIN,AL,3.38,13500
2012sabatcc01,2012,1,NYA,AL,3.38,23000
2015verlaju01,2015,1,DET,AL,3.38,28000
2011harrima01,2011,1,TEX,AL,3.39,428.83
2013eovalna01,2013,1,MIA,NL,3.39,502
2013wilsocj01,2013,1,LAA,AL,3.39,11500
2011lohseky01,2011,1,SLN,NL,3.39,12187.5
2010kurodhi01,2010,1,LAN,NL,3.39,15433.333
2012detwiro01,2012,1,WAS,NL,3.4,485
2014thielca01,2014,1,MIN,AL,3.4,510
2016matzst01,2016,1,NYN,NL,3.4,515.75
2012niesejo01,2012,1,NYN,NL,3.4,519.55
2010masseni01,2010,1,CIN,NL,3.4,1035
2016diekmja01,2016,1,TEX,AL,3.4,1255
2016dunnmi01,2016,1,MIA,NL,3.4,3450
2014niesejo01,2014,1,NYN,NL,3.4,5000
2016kimbrcr01,2016,1,BOS,AL,3.4,11000
2013corbipa01,2013,1,ARI,NL,3.41,494
2012thatcjo01,2012,1,SDN,NL,3.41,700
2010wrighja01,2010,2,SEA,AL,3.41,900
2010raych01,2010,1,TEX,AL,3.41,975
2016manesse01,2016,1,SLN,NL,3.41,1400
2013peraljo01,2013,1,TBA,AL,3.41,3000
2015dukeza01,2015,1,CHA,AL,3.41,4500
2015salech01,2015,1,CHA,AL,3.41,6000
2015roberda08,2015,1,CHA,AL,3.41,10000
2016darviyu01,2016,1,TEX,AL,3.41,10000
2010johnsji04,2010,1,BAL,AL,3.42,440
2014cookry01,2014,1,OAK,AL,3.42,505
2010leagubr01,2010,1,SEA,AL,3.42,1087.5
2013hollade01,2013,1,TEX,AL,3.42,3400
2012marmoca01,2012,1,CHN,NL,3.42,7333.333
2015harenda01,2015,1,MIA,NL,3.42,10000
2015gallayo01,2015,1,TEX,AL,3.42,14000
2010oswalro01,2010,1,HOU,NL,3.42,15000
2011dunnmi01,2011,1,FLO,NL,3.43,414
2012perezlu01,2012,1,TOR,AL,3.43,485.7
2016rossjo01,2016,1,WAS,NL,3.43,514.4
2012lowema01,2012,1,TEX,AL,3.43,1700
2012colonba01,2012,1,OAK,AL,3.43,2000
2012lewisco01,2012,1,TEX,AL,3.43,4000
2012hammeja01,2012,1,BAL,AL,3.43,4750
2016colonba01,2016,1,NYN,NL,3.43,7250
2014porceri01,2014,1,DET,AL,3.43,8500
2010linceti01,2010,1,SFN,NL,3.43,9000
2014sanchan01,2014,1,DET,AL,3.43,15800
2016mcallza01,2016,1,CLE,AL,3.44,1300
2014simonal01,2014,1,CIN,NL,3.44,1500
2010aardsda01,2010,1,SEA,AL,3.44,2750
2011takahhi01,2011,1,LAA,AL,3.44,3800
2015storedr01,2015,1,WAS,NL,3.44,5700
2016storedr01,2016,2,SEA,AL,3.44,8375
2012greinza01,2012,1,MIL,NL,3.44,13500
2012fistedo01,2012,1,DET,AL,3.45,507.5
2016alvarjo02,2016,1,LAA,AL,3.45,507.5
2013waldejo01,2013,1,ATL,NL,3.45,541.5
2014chaveje01,2014,1,OAK,AL,3.45,775
2011bedarer01,2011,1,SEA,AL,3.45,1000
2013masteju01,2013,1,CLE,AL,3.45,5687.5
2016ueharko01,2016,1,BOS,AL,3.45,9000
