playerID,yearID,stint,teamID,lgID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP,salary,birthYear,birthMonth,weight,height,throws,salary-bin
hugheph01,2016,1,16,0,1,7,12,11,1,0,0,177,76,39,11,13,34,0.313,5.95,0.0,0,0.0,0,259.0,0,40,1.0,2.0,6.0,9200000.0,1986.0,6.0,240.0,77.0,1,high
hunteto02,2016,1,7,0,2,2,21,0,0,0,0,65,21,9,1,5,17,0.256,3.74,1.0,0,2.0,0,90.0,5,10,1.0,0.0,3.0,2000000.0,1986.0,7.0,250.0,75.0,1,mid
iglesra01,2016,1,6,1,3,2,37,5,0,0,6,235,63,22,7,26,83,0.216,2.53,1.0,3,5.0,1,325.0,15,22,1.0,2.0,3.0,3214285.0,1990.0,1.0,190.0,74.0,1,mid
iwakuhi01,2016,1,23,0,16,12,33,33,0,0,0,597,218,91,28,46,147,0.282,4.12,3.0,4,5.0,0,836.0,0,95,6.0,7.0,25.0,10976096.0,1981.0,4.0,210.0,75.0,1,high
jacksed01,2016,1,14,1,0,1,8,0,0,0,0,32,13,7,2,6,7,0.317,5.91,1.0,1,0.0,0,47.0,3,7,0.0,0.0,1.0,507500.0,1983.0,9.0,215.0,74.0,1,low
jackslu01,2016,1,27,0,0,0,8,0,0,0,0,35,22,14,4,8,3,0.415,10.8,0.0,0,0.0,0,62.0,2,14,0.0,1.0,2.0,508500.0,1991.0,8.0,210.0,74.0,1,low
janseke01,2016,1,13,1,3,2,71,0,0,0,47,206,35,14,4,11,104,0.15,1.83,2.0,1,2.0,0,251.0,63,14,3.0,1.0,1.0,10650000.0,1987.0,9.0,265.0,77.0,1,high
jeffrje01,2016,1,15,1,2,2,47,0,0,0,27,134,45,11,2,11,35,0.262,2.22,3.0,0,4.0,0,190.0,40,13,2.0,1.0,6.0,519100.0,1987.0,9.0,205.0,72.0,1,low
jennida01,2016,1,4,0,4,3,64,0,0,0,1,182,57,14,1,28,46,0.259,2.08,0.0,4,3.0,0,259.0,15,18,2.0,6.0,11.0,810000.0,1987.0,4.0,215.0,75.0,0,mid
jepseke01,2016,1,16,0,2,5,33,0,0,0,7,92,42,21,7,12,22,0.333,6.16,1.0,2,0.0,0,141.0,19,22,0.0,3.0,3.0,5312000.0,1984.0,7.0,235.0,75.0,1,high
jimenub01,2016,1,2,0,8,12,29,25,1,0,1,427,150,86,16,72,125,0.268,5.44,1.0,5,3.0,1,638.0,2,93,1.0,1.0,12.0,12673102.0,1984.0,1.0,221.0,77.0,1,high
johnsji04,2016,1,1,1,2,6,65,0,0,0,20,194,57,22,3,20,68,0.236,3.06,0.0,6,3.0,0,266.0,36,23,0.0,1.0,9.0,2500000.0,1983.0,6.0,250.0,78.0,1,mid
jonesna01,2016,1,4,0,5,3,71,0,0,0,3,212,48,18,7,15,80,0.19,2.29,3.0,7,3.0,0,274.0,11,20,2.0,2.0,5.0,900000.0,1986.0,1.0,230.0,77.0,1,mid
jungmta01,2016,1,15,1,0,5,8,6,0,0,0,80,30,23,4,17,18,0.291,7.76,1.0,0,3.0,0,126.0,2,24,1.0,2.0,1.0,518500.0,1989.0,12.0,210.0,78.0,1,low
karnsna01,2016,1,23,0,6,2,22,15,0,0,1,283,95,54,11,45,101,0.259,5.15,1.0,5,3.0,1,417.0,2,55,0.0,2.0,5.0,523700.0,1987.0,11.0,225.0,75.0,1,low
kazmisc01,2016,1,13,1,10,6,26,26,0,0,0,409,133,69,21,52,134,0.253,4.56,3.0,5,7.0,0,590.0,0,71,2.0,3.0,6.0,14985384.0,1984.0,1.0,185.0,72.0,0,high
kelake01,2016,1,27,0,5,1,35,0,0,0,0,102,30,23,6,17,45,0.236,6.09,0.0,2,3.0,1,150.0,2,23,2.0,1.0,4.0,518000.0,1993.0,4.0,220.0,73.0,1,low
kellesh01,2016,1,29,1,3,2,67,0,0,0,7,174,41,17,9,11,80,0.194,2.64,2.0,2,0.0,0,224.0,26,19,0.0,2.0,1.0,4000000.0,1984.0,4.0,237.0,74.0,1,high
kellyjo05,2016,1,3,0,4,0,20,6,0,0,0,120,44,23,5,24,48,0.278,5.18,0.0,0,2.0,0,188.0,6,23,0.0,4.0,2.0,2600000.0,1988.0,6.0,174.0,73.0,1,mid
kenneia01,2016,1,11,0,11,11,33,33,0,0,0,587,173,80,33,66,184,0.236,3.68,1.0,4,13.0,0,818.0,0,81,1.0,5.0,9.0,7500000.0,1984.0,12.0,210.0,72.0,1,high
kensilo01,2016,1,9,0,0,0,3,0,0,0,0,14,8,1,0,2,1,0.421,1.93,0.0,0,0.0,0,21.0,0,1,0.0,0.0,3.0,575000.0,1982.0,7.0,190.0,73.0,1,mid
kershcl01,2016,1,13,1,12,4,21,21,3,3,0,447,97,28,8,11,172,0.184,1.69,1.0,5,2.0,3,544.0,0,31,4.0,1.0,9.0,33000000.0,1988.0,3.0,225.0,76.0,0,high
keuchda01,2016,1,10,0,9,12,26,26,1,1,0,504,168,85,20,48,144,0.259,4.55,1.0,9,2.0,0,701.0,0,88,2.0,1.0,16.0,7250000.0,1988.0,1.0,205.0,74.0,0,high
kimbrcr01,2016,1,3,0,2,6,57,0,0,0,31,159,28,20,4,30,83,0.152,3.4,0.0,6,4.0,0,220.0,47,22,1.0,1.0,3.0,11000000.0,1988.0,5.0,215.0,71.0,1,high
kleinph01,2016,1,27,0,0,1,8,0,0,0,0,26,8,5,2,2,12,0.242,5.19,0.0,1,0.0,0,35.0,5,5,0.0,0.0,1.0,509500.0,1989.0,4.0,255.0,79.0,1,low
klubeco01,2016,1,7,0,18,9,32,32,3,2,0,645,170,75,22,57,227,0.216,3.14,1.0,5,7.0,1,860.0,0,82,6.0,2.0,17.0,4700000.0,1986.0,4.0,215.0,76.0,1,high
knebeco01,2016,1,15,1,1,4,35,0,0,0,2,98,32,17,3,16,38,0.252,4.68,3.0,1,1.0,0,145.0,7,20,0.0,1.0,1.0,513000.0,1991.0,11.0,224.0,75.0,1,low
koehlto01,2016,1,14,1,9,13,33,33,0,0,0,530,176,85,22,83,147,0.261,4.33,7.0,9,5.0,0,774.0,0,93,6.0,5.0,10.0,3500000.0,1986.0,6.0,235.0,74.0,1,mid
kontoge01,2016,1,24,1,3,2,57,0,0,0,0,160,42,15,3,20,35,0.219,2.53,3.0,1,2.0,0,216.0,17,19,1.0,1.0,6.0,1150000.0,1985.0,6.0,225.0,75.0,1,mid
kratzer01,2016,1,10,0,0,0,1,0,0,0,0,3,3,1,0,0,0,0.5,9.0,0.0,2,0.0,0,6.0,1,2,0.0,0.0,0.0,850000.0,1980.0,6.0,250.0,76.0,1,mid
lackejo01,2016,1,5,1,11,8,29,29,0,0,0,565,146,70,23,53,180,0.218,3.35,1.0,4,9.0,0,748.0,0,74,8.0,8.0,13.0,16000000.0,1978.0,10.0,235.0,78.0,1,high
lambjo02,2016,1,6,1,1,7,14,14,0,0,0,210,84,50,14,31,58,0.303,6.43,0.0,1,1.0,1,318.0,0,54,8.0,1.0,6.0,507500.0,1990.0,7.0,205.0,76.0,0,low
layneto01,2016,1,3,0,0,1,34,0,0,0,0,86,27,12,1,14,25,0.26,3.77,2.0,1,1.0,0,120.0,12,12,1.0,0.0,3.0,563750.0,1984.0,11.0,195.0,74.0,0,mid
leakemi01,2016,1,25,1,9,12,30,30,0,0,0,530,203,92,20,30,125,0.288,4.69,1.0,7,7.0,0,757.0,0,101,5.0,10.0,13.0,12000000.0,1987.0,11.0,165.0,70.0,1,high
leonar01,2016,1,28,0,0,0,2,0,0,0,0,7,3,2,1,1,2,0.3,7.71,0.0,0,0.0,0,11.0,0,2,0.0,0.0,0.0,510500.0,1988.0,9.0,210.0,73.0,1,low
lestejo01,2016,1,5,1,19,5,32,32,2,0,0,608,154,55,21,52,197,0.211,2.44,0.0,4,6.0,0,796.0,0,57,4.0,4.0,15.0,25000000.0,1984.0,1.0,249.0,76.0,0,high
lewisco01,2016,1,27,0,6,5,19,19,1,0,0,349,103,48,19,28,73,0.236,3.71,0.0,1,3.0,0,472.0,0,53,1.0,3.0,9.0,6000000.0,1979.0,8.0,240.0,76.0,1,high
liriafr01,2016,1,21,1,6,11,21,21,0,0,0,341,115,69,19,69,116,0.264,5.46,1.0,8,7.0,0,523.0,0,76,7.0,5.0,13.0,13666667.0,1983.0,10.0,220.0,75.0,0,high
lobstky01,2016,1,21,1,2,0,14,0,0,0,0,75,25,11,2,12,15,0.263,3.96,1.0,2,2.0,0,110.0,3,11,1.0,0.0,4.0,520000.0,1989.0,8.0,220.0,75.0,0,low
lockeje01,2016,1,21,1,9,8,30,19,1,1,0,382,151,77,17,44,73,0.298,5.44,4.0,7,3.0,0,564.0,4,81,8.0,2.0,16.0,3025000.0,1987.0,11.0,200.0,72.0,0,mid
loganbo02,2016,1,8,1,2,5,66,0,0,0,1,139,27,19,4,20,57,0.166,3.69,5.0,4,2.0,0,187.0,9,23,2.0,0.0,4.0,6250000.0,1984.0,8.0,215.0,77.0,0,high
lopezja02,2016,1,24,1,1,3,68,0,0,0,1,80,24,12,3,15,15,0.24,4.05,0.0,0,2.0,0,118.0,6,13,1.0,0.0,4.0,5000000.0,1977.0,7.0,220.0,76.0,0,high
lorenmi01,2016,1,6,1,2,1,35,0,0,0,0,150,41,16,5,13,48,0.224,2.88,0.0,2,6.0,2,202.0,4,16,0.0,0.0,10.0,516500.0,1992.0,1.0,217.0,75.0,1,low
loupaa01,2016,1,28,0,0,0,21,0,0,0,0,43,15,8,2,4,15,0.288,5.02,0.0,3,3.0,0,62.0,2,8,0.0,3.0,2.0,1050000.0,1987.0,12.0,210.0,71.0,0,mid
lowema01,2016,1,9,0,1,3,54,0,0,0,0,148,57,39,12,21,49,0.291,7.11,2.0,2,1.0,0,224.0,26,41,0.0,6.0,0.0,5500000.0,1983.0,6.0,210.0,75.0,1,high
luebkco01,2016,1,21,1,0,1,9,0,0,0,0,26,15,9,2,11,9,0.385,9.35,2.0,0,1.0,0,53.0,5,9,1.0,1.0,0.0,1000000.0,1985.0,3.0,210.0,76.0,0,mid
lylesjo01,2016,1,8,1,4,5,40,5,0,0,1,176,69,38,4,28,32,0.291,5.83,2.0,5,4.0,0,273.0,7,46,1.0,2.0,6.0,2975000.0,1990.0,10.0,230.0,77.0,1,mid
