Year,Full Name,Age,Salary,ERA,Hits,Earned Runs,Strike Outs,Home Runs,Wins,Losses,Outs Pitched,Batters Faced by Pitcher,Games Finished,Weight,Height,League,Team,Games Started
2003,ElartonScott,27,300000,6.27,73,36,20,13,4,4,155,253,0,240,79,NL,COL,10
2003,EscobarKelvim,27,3900000,4.29,189,86,159,15,13,9,541,797,12,205,73,AL,TOR,26
2003,EstesShawn,30,3000000,5.73,182,97,103,20,8,11,457,699,0,185,74,NL,CHN,28
2003,FasseroJeff,40,1250000,5.68,93,49,55,17,1,7,233,354,15,180,73,NL,SLN,6
2003,FoggJosh,27,322000,5.26,166,83,71,22,10,9,426,625,0,205,74,NL,PIT,26
2003,FordMatt,22,300000,4.33,46,21,26,5,0,3,131,197,12,170,73,NL,MIL,4
2003,FossumCasey,25,324500,5.47,82,48,63,9,6,5,237,346,2,160,73,AL,BOS,14
2003,FranklinRyan,30,425000,3.57,199,84,99,34,11,13,636,877,0,190,75,AL,SEA,32
2003,FranklinWayne,29,315000,5.5,201,119,116,36,10,13,584,870,1,195,74,NL,MIL,34
2003,GarciaFreddy,27,6875000,4.51,196,101,144,31,12,14,604,862,0,250,76,AL,SEA,33
2003,GarlandJon,24,375000,4.51,188,96,108,28,12,13,575,813,0,210,78,AL,CHA,32
2003,GeorgeChris,24,303500,7.11,120,74,39,22,9,6,281,441,0,200,74,AL,KCA,18
2003,GravesDanny,30,5000000,5.33,204,100,60,30,4,15,507,741,3,200,71,NL,CIN,26
2003,HalamaJohn,31,750000,4.22,117,51,51,18,3,5,326,484,4,215,77,AL,OAK,13
2003,HalladayRoy,26,3825000,3.25,253,96,204,26,22,7,798,1071,0,225,78,AL,TOR,36
2003,HaynesJimmy,31,2500000,6.3,118,66,49,14,2,12,283,448,0,185,76,NL,CIN,18
2003,HellingRick,33,1000000,5.71,156,88,86,30,7,8,416,603,0,215,75,AL,BAL,24
2003,HendricksonMark,29,302000,5.51,207,97,76,24,9,9,475,703,0,240,81,AL,TOR,30
2003,HentgenPat,35,1200000,4.09,150,73,100,25,7,8,482,676,2,210,74,AL,BAL,22
2003,HernandezLivan,28,3825000,3.2,225,83,178,27,15,10,700,967,0,245,74,NL,MON,33
2003,HernandezRunelvys,25,305500,4.61,87,47,48,9,7,5,275,397,0,185,75,AL,KCA,16
2003,HudsonTim,28,2700000,2.7,197,72,162,15,16,7,720,967,0,175,73,AL,OAK,34
2003,IshiiKazuhisa,30,2575000,3.86,129,63,140,16,9,7,441,656,0,215,72,NL,LAN,27
2003,JarvisKevin,34,3000000,5.87,113,60,49,15,4,8,276,413,0,200,74,NL,SDN,16
2003,JenningsJason,25,325000,5.11,212,103,119,20,12,13,544,820,0,235,74,NL,COL,32
2003,JimenezJose,30,3600000,5.22,137,59,45,7,2,10,305,471,40,170,75,NL,COL,7
2003,JohnsonJason,30,2900000,4.18,216,88,118,22,10,10,569,858,0,225,78,AL,BAL,32
2003,KennedyJoe,24,300000,6.13,167,91,77,19,3,12,401,619,7,227,76,AL,TBA,22
2003,KimByung-Hyun,24,3250000,3.56,34,17,33,6,1,5,129,181,0,176,71,NL,ARI,7
2003,KinneyMatt,27,318000,5.19,201,110,152,27,10,13,572,847,1,220,77,NL,MIL,31
2003,KnottsGary,26,305000,6.04,111,64,51,14,3,8,286,442,0,235,76,AL,DET,18
2003,LackeyJohn,25,315000,4.63,223,105,151,31,10,16,612,885,0,235,78,AL,ANA,33
2003,LawrenceBrian,27,625000,4.19,206,98,116,27,10,15,632,884,0,195,72,NL,SDN,33
2003,LedezmaWil,22,300000,5.79,99,54,49,12,3,7,252,376,13,225,76,AL,DET,8
2003,LeeCliff,25,300900,3.61,41,21,44,7,3,3,157,210,0,205,75,AL,CLE,9
2003,LeiterAl,38,8000000,3.99,176,80,139,15,15,9,542,798,0,200,74,NL,NYN,30
2003,LewisColby,24,302500,7.3,163,103,88,23,10,9,381,594,0,240,76,AL,TEX,26
2003,LidleCory,31,5350000,5.75,216,123,112,24,12,15,578,840,0,175,71,AL,TOR,31
2003,LillyTed,27,335000,4.34,179,86,147,24,12,10,535,773,0,195,72,AL,OAK,31
2003,LoaizaEsteban,32,500000,2.9,196,73,207,17,21,9,679,922,0,230,74,AL,CHA,34
2003,LohseKyle,25,330000,4.61,211,103,130,28,14,11,603,850,0,215,74,AL,MIN,33
2003,LopezRodrigo,28,325000,5.82,188,95,103,24,7,10,441,663,0,185,73,AL,BAL,26
2003,LoweDerek,30,3625000,4.47,216,101,110,17,17,7,610,886,0,230,78,AL,BOS,33
2003,MarothMike,26,309000,5.73,231,123,87,34,9,21,580,847,0,180,72,AL,DET,33
2003,MayDarrell,31,450000,3.77,197,88,115,31,10,8,630,868,1,170,74,AL,KCA,32
2003,MaysJoe,28,4150000,6.3,159,91,50,21,8,8,390,576,4,160,73,AL,MIN,21
2003,McClungSeth,22,300000,5.35,33,23,25,6,4,1,116,167,2,280,78,AL,TBA,5
2003,MecheGil,25,325000,4.59,187,95,130,30,15,13,559,785,0,180,75,AL,SEA,32
2003,MendozaRamiro,31,2900000,6.75,98,50,36,10,3,5,200,311,8,154,74,AL,BOS,5
2003,MillerWade,27,525000,4.13,168,86,161,17,14,13,562,797,0,185,74,NL,HOU,33
2003,MiltonEric,28,6000000,2.65,15,5,7,2,1,0,51,66,0,200,75,AL,MIN,3
2003,MossDamian,27,1550000,4.7,121,60,57,12,9,7,345,518,0,187,72,NL,SFN,20
2003,MoyerJamie,41,6500000,3.27,199,78,129,19,21,7,645,897,0,170,72,AL,SEA,33
2003,MulderMark,26,2650000,3.13,180,65,128,15,15,9,560,747,0,200,78,AL,OAK,26
2003,MulhollandTerry,40,500000,4.91,117,54,42,17,3,4,297,445,14,200,75,AL,CLE,3
2003,MyersBrett,23,300000,4.43,205,95,143,20,14,9,579,848,0,240,76,NL,PHI,32
2003,NomoHideo,35,7750000,3.09,175,75,177,24,16,13,655,897,0,210,74,NL,LAN,33
2003,OhkaTomo,27,340000,4.16,233,92,118,24,10,12,597,864,0,205,73,NL,MON,34
2003,OliverDarren,33,350000,5.04,201,101,88,21,13,11,541,786,0,250,75,NL,COL,32
2003,OrtizRamon,30,2266667,5.2,209,104,94,28,16,13,540,814,0,175,72,AL,ANA,32
2003,OrtizRuss,29,4662500,3.81,177,90,149,17,21,7,637,912,0,200,73,NL,ATL,34
2003,OswaltRoy,26,500000,2.97,116,42,108,15,10,5,382,514,0,190,72,NL,HOU,21
2003,PadillaVicente,26,425000,3.62,196,84,133,22,14,12,626,876,0,230,72,NL,PHI,32
2003,ParrisSteve,36,400000,6.18,60,30,14,12,0,3,131,200,1,190,72,AL,TBA,7
2003,PavanoCarl,27,1500000,4.3,204,96,133,19,12,13,603,846,1,265,77,NL,FLO,32
2003,PeavyJake,22,305000,4.11,173,89,156,33,12,11,584,827,0,195,73,NL,SDN,32
2003,PennyBrad,25,1875000,4.13,195,90,138,21,14,10,589,811,0,270,76,NL,FLO,32
2003,PerezOdalis,25,3400000,4.52,191,93,141,28,12,12,556,772,0,225,72,NL,LAN,30
2003,PerezOliver,22,305000,5.38,103,62,117,20,4,7,311,473,0,225,75,NL,SDN,19
2003,PhelpsTommy,29,300000,4.0,70,28,43,3,3,2,189,276,8,190,75,NL,FLO,7
2003,PineiroJoel,25,440000,3.78,192,89,151,19,16,11,635,890,0,200,72,AL,SEA,32
2003,PonsonSidney,27,4250000,3.77,147,62,100,10,14,6,444,622,0,220,73,AL,BAL,21
2003,PriorMark,23,1450000,2.43,183,57,245,15,18,6,634,863,0,230,77,NL,CHN,30
2003,RadkeBrad,31,8750000,4.49,242,106,120,32,14,10,637,888,0,180,74,AL,MIN,33
2003,RamirezHoracio,24,300000,4.0,181,81,100,21,12,4,547,781,0,220,73,NL,ATL,29
2003,ReddingTim,25,300000,3.68,179,72,116,16,10,14,528,769,0,230,71,NL,HOU,32
2003,RedmanMark,29,2150000,3.59,172,76,151,16,14,9,572,802,0,220,77,NL,FLO,29
2003,ReedRick,39,8000000,5.07,155,76,71,21,6,12,405,583,1,195,72,AL,MIN,21
2003,RiedlingJohn,28,350000,4.9,107,55,65,7,2,3,303,455,11,190,71,NL,CIN,8
2003,RitchieTodd,32,1150000,5.08,36,16,15,4,1,2,85,131,0,205,75,NL,MIL,5
2003,RoaJoe,32,315000,6.05,28,13,16,3,0,2,58,88,1,195,73,NL,PHI,3
2003,RobertsonJeriome,26,300000,5.1,180,91,99,23,15,9,482,711,0,190,73,NL,HOU,31
2003,RodriguezRicardo,25,302400,5.73,89,52,41,16,3,9,245,360,0,195,75,AL,CLE,15
2003,RogersKenny,39,2000000,4.57,227,99,116,22,13,8,585,851,0,200,73,AL,MIN,31
2003,RoneyMatt,23,300000,5.45,102,61,47,17,1,9,302,449,12,230,75,AL,DET,11
2003,RueterKirk,33,5866667,4.53,170,74,41,14,10,5,441,632,0,190,75,NL,SFN,27
2003,RuschGlendon,29,4250000,6.42,171,88,93,11,1,12,370,573,1,170,74,NL,MIL,19
2003,SabathiaCC,23,1100000,3.6,190,79,141,19,13,9,593,832,0,300,78,AL,CLE,30
2003,SantanaJohan,24,335000,3.07,127,54,169,17,12,3,475,644,7,210,72,AL,MIN,18
2003,SchmidtJason,30,5937500,2.34,152,54,208,14,17,5,623,819,0,185,77,NL,SFN,29
2003,SeleAaron,33,8166667,5.77,135,78,53,17,7,11,365,553,0,205,77,AL,ANA,25
2003,SeoJae Weong,26,300000,3.82,193,80,110,18,9,12,565,806,0,215,73,NL,NYN,31
2003,SheetsBen,25,428000,4.45,232,109,157,29,11,13,662,931,0,195,73,NL,MIL,34
2003,ShieldsScot,28,305000,2.85,138,47,111,12,5,6,445,609,5,175,73,AL,ANA,13
2003,SimontacchiJason,30,315000,5.56,153,78,74,21,9,5,379,563,7,185,74,NL,SLN,16
2003,SosaJorge,25,300000,4.62,137,66,72,14,5,12,386,566,4,220,74,AL,TBA,19
2003,StarkDenny,29,310000,5.83,98,51,30,12,3,3,236,366,0,210,74,NL,COL,13
2003,StephensonGarrett,31,800000,4.59,167,89,91,30,7,13,523,747,3,195,76,NL,SLN,27
2003,StewartJosh,25,300000,5.96,28,17,13,4,1,2,77,121,0,200,75,AL,CHA,5
2003,SturtzeTanyon,33,1000000,5.94,107,59,54,14,7,6,268,415,7,190,77,AL,TOR,8
2003,SuppanJeff,28,500000,3.57,147,56,78,11,10,7,423,597,0,225,74,NL,PIT,21
2003,TejeraMichael,27,300000,4.67,82,42,58,6,3,4,243,353,10,175,69,NL,FLO,6
2003,ThomsonJohn,30,1300000,4.85,234,117,136,27,13,14,651,910,0,175,75,AL,TEX,35
2003,TomkoBrett,30,3300000,5.28,252,119,114,35,13,9,608,903,0,220,76,NL,SLN,32
2003,TorresSalomon,31,325000,4.76,128,64,84,19,7,5,363,518,7,150,71,NL,PIT,16
2003,TraberBilly,24,300000,5.24,132,65,88,15,6,9,335,503,0,200,77,AL,CLE,18
2003,TrachselSteve,33,3000000,3.78,204,86,111,26,16,10,614,857,0,185,75,NL,NYN,33
2003,TuckerT. J.,25,310000,4.73,90,42,47,8,2,3,240,349,7,245,75,NL,MON,7
2003,ValdezIsmael,30,2500000,6.1,148,78,47,23,8,8,345,511,0,185,75,AL,TEX,22
2003,VazquezJavier,27,6000000,3.24,198,83,241,28,13,12,692,938,0,210,74,NL,MON,34
2003,WakefieldTim,37,4000000,4.09,193,92,169,23,11,7,607,872,2,210,74,AL,BOS,33
2003,WalkerPete,34,425000,4.88,59,30,29,11,2,2,166,242,2,195,74,AL,TOR,7
2003,WashburnJarrod,29,3875000,4.43,205,102,118,34,10,15,622,876,0,190,73,AL,ANA,32
2003,WeaverJeff,27,4150000,5.99,211,106,93,16,7,9,478,735,3,200,77,AL,NYA,24
2003,WellsDavid,40,3250000,4.14,242,98,101,24,15,7,639,887,0,187,75,AL,NYA,30
2003,WellsKip,26,370000,3.28,171,72,147,24,10,9,592,835,0,205,75,NL,PIT,31
2003,WestbrookJake,26,305500,4.33,142,64,58,9,7,10,399,580,4,210,75,AL,CLE,22
2003,WillisDontrelle,21,234426,3.3,148,59,142,13,14,6,482,668,0,230,74,NL,FLO,27
2003,WilliamsWoody,37,6000000,3.87,220,95,153,20,18,9,662,944,1,180,72,NL,SLN,33
2003,WilsonKris,27,311000,5.33,92,43,42,13,6,3,218,328,7,220,76,AL,KCA,4
2003,WilsonPaul,30,500000,4.64,190,86,93,24,8,10,500,730,0,235,77,NL,CIN,28
2003,WolfRandy,27,2375000,4.23,176,94,177,27,16,10,600,850,0,205,72,NL,PHI,33
2003,WoodKerry,26,6190000,3.2,152,75,266,24,14,11,633,887,0,210,77,NL,CHN,32
2003,WrightDan,26,325000,6.15,91,59,47,16,1,7,259,388,1,225,77,AL,CHA,15
2003,ZambranoCarlos,22,340000,3.11,188,74,168,9,13,11,642,907,0,275,76,NL,CHN,32
2003,ZambranoVictor,28,300000,4.21,165,88,132,21,12,10,565,836,2,190,72,AL,TBA,28
2003,ZitoBarry,25,1000000,3.3,186,85,146,19,14,12,695,957,0,205,74,AL,OAK,35
2004,AbbottPaul,37,600000,6.7,49,35,25,8,2,5,141,222,0,185,75,AL,TBA,9
2004,AcevedoJose,27,340000,5.94,188,104,117,30,5,12,473,704,3,185,72,NL,CIN,27
2004,AffeldtJeremy,25,350000,4.95,91,42,49,6,3,4,229,344,26,225,76,AL,KCA,8
2004,AlvarezWilson,34,1500000,4.03,109,54,102,12,7,6,362,499,6,175,73,NL,LAN,15
2004,AndersonBrian,32,3250000,5.64,217,104,70,33,6,12,498,745,2,190,73,AL,KCA,26
2004,ArmasTony,26,2100000,4.88,66,39,54,13,2,4,216,320,0,205,76,NL,MON,16
2004,ArroyoBronson,27,332500,4.03,171,80,142,17,10,9,536,764,0,185,75,AL,BOS,29
2004,BatistaMiguel,33,3600000,4.8,206,106,104,22,10,13,596,867,7,210,73,AL,TOR,31
2004,BeckettJosh,24,1509375,3.79,137,66,152,16,9,9,470,654,0,230,77,NL,FLO,26
2004,BenoitJoaquin,27,335000,5.68,113,65,95,19,3,5,309,456,2,250,76,AL,TEX,15
2004,BensonKris,30,6150000,4.22,137,62,83,7,8,8,397,564,0,190,76,NL,PIT,20
2004,BiddleRocky,28,1950000,6.92,98,60,51,15,4,8,234,364,19,230,75,NL,MON,9
2004,BondermanJeremy,22,330000,4.89,168,100,168,24,11,13,552,793,0,210,72,AL,DET,32
2004,BuehrleMark,25,3500000,3.89,257,106,165,33,16,10,736,1016,0,240,74,AL,CHA,35
2004,BurnettA. J.,27,2500000,3.68,102,49,113,9,7,6,360,490,0,230,76,NL,FLO,19
2004,ByrdPaul,34,7000000,3.94,123,50,79,18,8,7,343,482,0,185,73,NL,ATL,19
2004,CapuanoChris,26,305000,4.99,91,49,80,18,6,8,265,385,0,225,74,NL,MIL,17
2004,CarpenterChris,29,300000,3.46,169,70,152,24,15,5,546,746,0,230,78,NL,SLN,28
2004,ClementMatt,30,6000000,3.68,155,74,190,23,9,13,543,775,0,190,75,NL,CHN,30
2004,ClemensRoger,42,5000000,2.98,169,71,218,15,18,4,643,878,0,205,76,NL,HOU,33
2004,ContrerasJose,33,8500000,5.64,93,60,82,22,8,5,287,425,0,255,76,AL,NYA,18
2004,DaigleCasey,23,300000,7.16,63,39,17,9,2,3,147,230,0,220,78,NL,ARI,10
2004,D'AmicoJeff,29,750000,7.63,45,26,16,6,1,2,92,144,0,250,79,AL,CLE,7
2004,DavisDoug,29,450000,3.39,192,78,166,14,12,12,622,880,0,215,76,NL,MIL,34
2004,DavisJason,24,326800,5.51,148,70,72,13,2,7,343,540,2,195,78,AL,CLE,19
2004,DayZach,26,315000,3.93,117,51,61,13,5,10,350,496,0,185,76,NL,MON,19
2004,DessensElmer,33,4000000,4.75,107,45,55,11,1,6,256,386,7,200,71,NL,ARI,9
2004,DickeyR. A.,30,337500,5.61,136,65,57,17,6,7,313,480,2,215,75,AL,TEX,15
2004,DouglassSean,25,305000,6.28,37,27,36,6,0,2,116,179,4,200,78,AL,TOR,3
2004,DuBoseEric,28,305000,6.39,76,53,48,12,4,6,224,338,0,230,75,AL,BAL,14
2004,DuckworthBrandon,28,390000,6.86,55,30,23,11,1,2,118,180,6,215,74,NL,HOU,6
2004,DurbinChad,27,315000,6.66,63,38,38,10,5,6,154,239,5,225,74,AL,CLE,8
2004,EatonAdam,27,1925000,4.61,204,102,153,28,11,14,598,848,0,190,74,NL,SDN,33
2004,EscobarKelvim,28,5750000,3.93,192,91,191,21,11,12,625,878,0,205,73,AL,ANA,33
2004,EstesShawn,31,600000,5.84,223,131,117,30,15,8,606,904,0,185,74,NL,COL,34
2004,FasseroJeff,41,500000,5.51,136,68,59,9,3,8,333,505,2,180,73,NL,COL,12
2004,FoggJosh,28,342000,4.64,193,92,82,17,11,10,535,770,0,205,74,NL,PIT,32
2004,FossumCasey,26,345000,6.65,171,105,117,31,4,15,426,652,0,160,73,NL,ARI,27
2004,FranklinRyan,31,1800000,4.9,224,109,104,33,4,16,601,870,0,190,75,AL,SEA,32
2004,GarciaFreddy,28,6875000,3.2,96,38,82,8,4,7,321,446,0,250,76,AL,SEA,15
2004,GarlandJon,25,2300000,4.89,223,118,113,34,12,11,651,923,0,210,78,AL,CHA,33
2004,GaudinChad,21,302500,4.85,59,23,30,4,1,2,128,201,5,190,70,AL,TBA,4
2004,GobbleJimmy,23,304000,5.35,157,88,49,24,9,8,444,638,0,190,75,AL,KCA,24
2004,GonzalezGeremi,29,1700000,6.97,72,39,22,9,0,5,151,235,1,200,74,AL,TBA,8
2004,HalamaJohn,32,600000,4.7,134,62,59,17,7,6,356,513,7,215,77,AL,TBA,14
2004,HalladayRoy,27,6000000,4.2,140,62,95,13,8,8,399,561,0,225,78,AL,TOR,21
2004,HarangAaron,26,360000,4.86,177,87,125,26,10,9,483,711,0,260,79,NL,CIN,28
2004,HendricksonMark,30,315000,4.81,211,98,87,21,10,15,550,803,1,240,81,AL,TBA,30
2004,HentgenPat,36,2200000,6.95,90,62,33,16,2,9,241,373,2,210,74,AL,TOR,16
2004,HermansonDustin,32,800000,4.53,132,66,102,15,6,9,393,565,26,195,75,NL,SFN,18
2004,HernandezLivan,29,6000000,3.6,234,102,186,26,11,15,765,1053,0,245,74,NL,MON,35
2004,HernandezOrlando,39,500000,3.3,73,31,84,9,8,2,254,359,0,210,74,AL,NYA,15
2004,HudsonTim,29,5000000,3.53,194,74,103,8,12,6,566,793,0,175,73,AL,OAK,27
2004,IshiiKazuhisa,31,2975000,4.71,155,90,99,21,13,8,516,749,0,215,72,NL,LAN,31
2004,JenningsJason,26,340000,5.51,241,123,133,27,11,12,603,925,0,235,74,NL,COL,33
2004,JohnsonJason,31,3000000,5.13,222,112,125,22,8,15,590,859,0,225,78,AL,DET,33
2004,KennedyJoe,25,320000,3.66,163,66,117,17,9,7,487,705,0,227,76,NL,COL,27
2004,KimByung-Hyun,25,3425000,6.23,17,12,6,1,2,1,52,77,2,176,71,AL,BOS,3
2004,KimSun-Woo,27,303000,4.58,145,69,87,17,4,6,407,603,3,180,74,NL,MON,17
2004,KinneyMatt,28,400000,5.78,77,40,52,8,3,4,187,286,10,220,77,NL,MIL,6
2004,KnottsGary,27,316000,5.25,142,79,81,20,7,6,406,599,6,235,76,AL,DET,19
2004,LackeyJohn,26,375000,4.67,215,103,144,22,14,13,595,855,0,235,78,AL,ANA,32
2004,LawrenceBrian,28,925000,4.12,226,93,121,26,15,14,609,870,0,195,72,NL,SDN,34
2004,LeeCliff,26,303200,5.43,188,108,161,30,14,8,537,802,0,205,75,AL,CLE,33
2004,LewisColby,25,337500,4.11,13,7,11,1,1,1,46,71,0,240,76,AL,TEX,3
2004,LidleCory,32,2750000,5.32,170,88,93,24,7,10,447,656,0,175,71,NL,CIN,24
2004,LieberJon,34,2700000,4.33,216,85,102,20,14,8,530,749,0,220,75,AL,NYA,27
2004,LillyTed,28,1900000,4.06,171,89,168,26,12,10,592,845,0,195,72,AL,TOR,32
2004,LoaizaEsteban,33,4000000,4.86,156,76,83,23,9,5,422,604,0,230,74,AL,CHA,21
2004,LohseKyle,26,395000,5.34,240,115,111,28,9,13,582,883,1,215,74,AL,MIN,34
2004,LopezRodrigo,29,365000,3.59,164,68,121,21,14,9,512,714,3,185,73,AL,BAL,23
2004,LoweDerek,31,4500000,5.42,224,110,105,15,14,12,548,839,0,230,78,AL,BOS,33
2004,MadduxGreg,38,6000000,4.02,218,95,151,35,16,11,638,872,0,170,72,NL,CHN,33
2004,MarothMike,27,332500,4.31,244,104,108,25,11,13,651,928,0,180,72,AL,DET,33
2004,MarquisJason,26,525000,3.71,215,83,138,26,15,7,604,874,0,220,73,NL,SLN,32
2004,MayDarrell,32,1750000,5.61,234,116,120,38,9,19,558,832,0,170,74,AL,KCA,31
2004,MecheGil,26,1950000,5.01,139,71,99,21,7,7,383,565,0,180,75,AL,SEA,23
2004,MillerWade,28,3400000,3.35,76,33,74,11,7,7,266,383,0,185,74,NL,HOU,15
2004,MiltonEric,29,9000000,4.75,196,106,161,43,14,6,603,862,0,200,75,NL,PHI,34
2004,MitreSergio,23,305000,6.62,71,38,37,6,2,4,155,244,2,225,75,NL,CHN,9
2004,MoyerJamie,42,7000000,5.21,217,117,125,44,7,13,606,888,1,170,72,AL,SEA,33
2004,MulderMark,27,4450000,4.43,223,111,140,25,17,8,677,952,0,200,78,AL,OAK,33
2004,MyersBrett,24,362500,5.52,196,108,116,31,11,11,528,778,1,240,76,NL,PHI,31
2004,ObermuellerWes,28,314000,5.8,138,76,59,15,6,8,354,529,1,195,74,NL,MIL,20
2004,OhkaTomo,28,2337500,3.4,98,32,38,11,3,7,254,367,0,205,73,NL,MON,15
2004,OliverDarren,34,750000,6.44,75,42,33,13,2,3,176,260,3,250,75,NL,FLO,8
2004,OrtizRamon,31,3266667,4.43,139,63,82,18,5,7,384,543,13,175,72,AL,ANA,14
2004,OrtizRuss,30,6200000,4.13,197,94,143,23,15,9,614,896,0,200,73,NL,ATL,34
2004,OswaltRoy,27,3250000,3.49,233,92,206,17,20,10,711,983,0,190,72,NL,HOU,35
2004,PadillaVicente,27,2600000,4.53,119,58,82,16,7,7,346,503,0,230,72,NL,PHI,20
2004,PattersonJohn,26,310000,5.03,100,55,99,18,4,7,295,445,0,200,78,NL,MON,19
2004,PavanoCarl,28,3800000,3.0,212,74,139,16,18,8,667,909,0,265,77,NL,FLO,31
2004,PeavyJake,23,350000,2.27,146,42,173,13,15,6,499,694,0,195,73,NL,SDN,27
2004,PennyBrad,26,3725000,3.15,124,46,105,10,8,8,394,545,0,270,76,NL,FLO,21
2004,PerezOdalis,26,5000000,3.25,180,71,128,26,7,6,589,787,0,225,72,NL,LAN,31
2004,PerezOliver,23,321000,2.98,145,65,239,22,12,10,588,805,0,225,75,NL,PIT,30
2004,PettitteAndy,32,5500000,3.9,71,36,79,8,6,4,249,346,0,235,77,NL,HOU,15
2004,PhelpsTommy,30,307500,4.76,34,18,28,6,1,1,102,144,2,190,75,NL,FLO,4
2004,PineiroJoel,26,3000000,4.67,144,73,111,21,6,11,422,596,0,200,72,AL,SEA,21
2004,PonsonSidney,28,3000000,5.3,265,127,115,23,11,15,647,954,0,220,73,AL,BAL,33
2004,PriorMark,24,3150000,4.02,112,53,139,14,6,4,356,510,0,230,77,NL,CHN,21
2004,RamirezHoracio,25,330000,2.39,51,16,31,7,2,4,181,259,0,220,73,NL,ATL,9
2004,RandolphSteve,30,322500,5.51,73,50,62,11,2,5,245,393,5,180,75,NL,ARI,6
2004,ReddingTim,26,395000,5.72,125,64,56,15,5,7,302,465,2,230,71,NL,HOU,17
2004,RedmanMark,30,2000000,4.71,218,100,102,28,11,12,573,832,0,220,77,AL,OAK,32
2004,ReyesDennys,27,550000,4.75,114,57,91,12,4,8,324,483,5,250,75,AL,KCA,12
2004,RileyMatt,25,310000,5.63,60,40,60,11,3,4,192,292,0,205,73,AL,BAL,13
2004,RobertsonNate,27,305000,4.9,210,107,155,30,12,10,590,852,1,225,74,AL,DET,32
2004,RogersKenny,40,2500000,4.76,248,112,126,24,18,9,635,935,0,200,73,AL,TEX,35
2004,RueterKirk,34,6133333,4.73,225,100,56,21,9,12,571,840,0,190,75,NL,SFN,33
2004,SabathiaCC,24,2700000,4.12,176,86,139,20,11,10,564,787,0,300,78,AL,CLE,30
2004,SantanaJohan,25,1600000,2.61,156,66,265,24,20,6,684,881,0,210,72,AL,MIN,34
2004,SchmidtJason,31,7937500,3.2,165,80,251,18,18,7,675,907,0,185,77,NL,SFN,32
2004,SchoeneweisScott,31,1725000,5.59,129,70,69,17,6,9,338,500,0,186,72,AL,CHA,19
2004,SeleAaron,34,8666667,5.05,163,74,51,16,9,4,396,593,1,205,77,AL,ANA,24
2004,SheetsBen,26,2425000,2.7,201,71,264,25,12,14,711,937,0,195,73,NL,MIL,34
2004,SilvaCarlos,25,340000,4.21,255,95,76,23,14,8,609,869,0,280,76,AL,MIN,33
2004,SosaJorge,26,312500,5.53,100,61,94,17,4,7,298,447,6,220,74,AL,TBA,8
2004,SparksSteve,39,500000,6.04,139,81,57,18,3,7,362,545,6,187,72,NL,ARI,18
2004,SuppanJeff,29,1000000,4.16,192,87,110,25,16,9,564,811,0,225,74,NL,SLN,31
2004,ThomsonJohn,31,2250000,3.72,210,82,133,20,14,8,595,834,0,175,75,NL,ATL,33
2004,TomkoBrett,31,1200000,4.04,196,87,108,19,11,7,582,825,1,220,76,NL,SFN,31
2004,TowersJosh,27,340000,5.11,148,66,51,16,9,9,349,518,0,185,73,AL,TOR,21
2004,TrachselSteve,34,5000000,4.0,203,90,117,25,12,13,608,881,0,185,75,NL,NYN,33
2004,ValdezIsmael,31,800000,5.53,141,70,37,21,9,6,342,509,2,185,75,NL,SDN,20
2004,Van PoppelTodd,33,300000,6.09,136,78,72,22,4,6,346,502,12,210,77,NL,CIN,11
2004,VargasClaudio,26,307500,5.25,120,69,89,26,5,5,355,530,6,235,76,NL,MON,14
2004,VazquezJavier,28,9000000,4.91,195,108,150,33,14,10,594,849,0,210,74,AL,NYA,32
2004,VilloneRon,34,1000000,4.08,102,53,86,12,8,6,351,523,14,245,75,AL,SEA,10
2004,VogelsongRyan,27,311500,6.5,148,96,92,22,6,13,399,610,4,215,76,NL,PIT,26
2004,WakefieldTim,38,4350000,4.87,197,102,116,29,12,10,565,831,0,210,74,AL,BOS,30
2004,WashburnJarrod,30,5450000,4.64,159,77,86,20,11,8,448,640,0,190,73,AL,ANA,25
2004,WeaverJeff,28,6250000,4.01,219,98,153,19,13,13,660,935,0,200,77,NL,LAN,34
2004,WebbBrandon,25,335000,3.59,194,83,164,17,7,16,624,933,0,230,75,NL,ARI,35
2004,WellsDavid,41,1250000,3.73,203,81,101,23,12,8,587,804,0,187,75,NL,SDN,31
2004,WellsKip,27,2575000,4.55,145,70,116,14,5,7,415,621,0,205,75,NL,PIT,24
2004,WestbrookJake,27,925000,3.38,208,81,116,19,14,9,647,895,2,210,75,AL,CLE,30
2004,WillisDontrelle,22,353500,4.02,210,88,139,20,10,11,591,848,0,230,74,NL,FLO,32
2004,WilliamsJerome,23,308000,4.24,123,61,80,14,10,7,388,559,0,260,75,NL,SFN,22
2004,WilliamsWoody,38,8000000,4.18,193,88,131,20,11,8,569,817,0,180,72,NL,SLN,31
2004,WilsonPaul,31,3500000,4.36,192,89,117,26,11,6,551,798,0,235,77,NL,CIN,29
2004,WolfRandy,28,4375000,4.28,145,65,89,20,5,8,410,585,0,205,72,NL,PHI,23
2004,WoodKerry,27,8000000,3.72,127,58,144,16,8,9,421,595,0,210,77,NL,CHN,22
2004,WrightJaret,29,850000,3.28,168,68,159,11,15,8,559,781,0,220,74,NL,ATL,32
