ID,playerID,yearID,stint,teamID,lgID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP
2016gotttr01,gotttr01,2016,1,WAS,NL,0,0,9,0,0,0,0,18,6,1,0,3,6,0.25,1.5,1.0,0,1.0,0,28.0,1,1,0.0,0.0,0.0
2016gracema02,gracema02,2016,1,WAS,NL,0,0,5,0,0,0,0,9,1,0,0,0,4,0.1,0.0,0.0,0,0.0,0,10.0,1,0,0.0,0.0,0.0
2016grahajr01,grahajr01,2016,1,MIN,AL,0,0,1,0,0,0,0,5,3,2,0,1,2,0.375,10.8,0.0,0,0.0,0,9.0,0,2,0.0,0.0,0.0
2016graveke01,graveke01,2016,1,OAK,AL,10,11,31,31,2,1,0,558,196,85,22,47,108,0.271,4.11,2.0,2,7.0,0,786.0,0,87,2.0,6.0,19.0
2016grayjo02,grayjo02,2016,1,COL,NL,10,10,29,29,1,1,0,504,153,86,18,59,185,0.243,4.61,2.0,7,12.0,0,712.0,0,92,5.0,5.0,10.0
2016grayso01,grayso01,2016,1,OAK,AL,5,11,22,22,0,0,0,351,133,74,18,42,94,0.286,5.69,0.0,15,2.0,0,517.0,0,80,0.0,7.0,9.0
2016greench03,greench03,2016,1,NYA,AL,2,4,12,8,0,0,1,137,49,24,12,15,52,0.272,4.73,0.0,1,1.0,0,198.0,4,26,1.0,1.0,3.0
2016greensh02,greensh02,2016,1,DET,AL,5,4,50,3,0,0,2,181,58,39,3,22,59,0.257,5.82,1.0,0,4.0,0,256.0,4,39,2.0,2.0,5.0
2016gregelu01,gregelu01,2016,1,HOU,AL,4,3,59,0,0,0,15,173,38,21,5,18,67,0.183,3.28,2.0,6,2.0,0,230.0,25,23,0.0,2.0,3.0
2016greinza01,greinza01,2016,1,ARI,NL,13,7,26,26,1,1,0,476,161,77,23,41,134,0.262,4.37,3.0,1,0.0,0,667.0,0,80,7.0,4.0,9.0
2016griffaj01,griffaj01,2016,1,TEX,AL,7,4,23,23,0,0,0,357,116,67,28,46,107,0.256,5.07,1.0,0,7.0,1,509.0,0,68,0.0,3.0,10.0
2016grillja01,grillja01,2016,1,ATL,NL,1,2,21,0,0,0,2,51,16,10,2,13,23,0.242,5.29,1.0,1,1.0,0,81.0,8,11,0.0,1.0,1.0
2016grillja01,grillja01,2016,2,TOR,AL,6,4,46,0,0,0,2,126,28,17,8,19,58,0.189,3.64,0.0,1,1.0,0,170.0,6,17,0.0,2.0,4.0
2016grimmju01,grimmju01,2016,1,CHN,NL,2,1,68,0,0,0,0,158,47,24,5,23,65,0.234,4.1,2.0,7,1.0,0,225.0,11,24,0.0,0.0,0.0
2016gsellro01,gsellro01,2016,1,NYN,NL,4,2,8,7,0,0,0,134,42,12,1,15,42,0.258,2.42,2.0,1,1.0,0,185.0,0,12,4.0,2.0,3.0
2016guaipma01,guaipma01,2016,1,SEA,AL,0,0,5,0,0,0,0,22,8,4,0,4,5,0.276,4.91,0.0,0,0.0,0,34.0,0,6,0.0,1.0,0.0
2016guerrde01,guerrde01,2016,1,LAA,AL,3,0,44,0,0,0,0,160,52,19,6,7,36,0.249,3.21,0.0,2,2.0,1,220.0,11,23,1.0,1.0,3.0
2016guerrja01,guerrja01,2016,1,LAA,AL,0,0,7,0,0,0,0,19,5,4,1,7,4,0.227,5.68,1.0,1,1.0,0,30.0,1,4,0.0,0.0,2.0
2016guerrju02,guerrju02,2016,1,MIL,NL,9,3,20,20,0,0,0,365,94,38,10,43,100,0.213,2.81,2.0,7,3.0,1,492.0,0,40,3.0,2.0,10.0
2016guerrta01,guerrta01,2016,1,SDN,NL,0,0,1,0,0,0,0,6,3,1,0,1,0,0.375,4.5,0.0,0,0.0,0,9.0,1,1,0.0,0.0,0.0
2016gurkaja01,gurkaja01,2016,1,COL,NL,0,0,6,0,0,0,0,29,16,10,1,2,7,0.381,9.31,0.0,0,0.0,0,45.0,5,10,0.0,1.0,1.0
2016gustaja01,gustaja01,2016,1,HOU,AL,1,0,14,0,0,0,0,46,13,6,2,4,16,0.232,3.52,0.0,2,0.0,0,60.0,4,6,0.0,0.0,1.0
2016hahnje01,hahnje01,2016,1,OAK,AL,2,4,9,9,0,0,0,139,57,31,8,19,23,0.313,6.02,1.0,2,0.0,0,203.0,0,32,1.0,1.0,10.0
2016haleda02,haleda02,2016,1,COL,NL,0,0,2,0,0,0,0,6,4,3,1,2,1,0.4,13.5,0.0,0,0.0,0,12.0,0,3,0.0,0.0,0.0
2016hallco01,hallco01,2016,1,MIA,NL,0,0,2,0,0,0,0,9,4,4,1,3,3,0.308,12.0,1.0,0,0.0,0,16.0,2,4,0.0,0.0,0.0
2016hamelco01,hamelco01,2016,1,TEX,AL,15,5,32,32,0,0,0,602,185,74,24,77,200,0.243,3.32,1.0,4,8.0,1,848.0,0,83,1.0,2.0,19.0
2016hammeja01,hammeja01,2016,1,CHN,NL,15,10,30,30,0,0,0,500,148,71,25,53,144,0.239,3.83,0.0,9,9.0,0,692.0,0,77,7.0,3.0,14.0
2016handbr01,handbr01,2016,1,SDN,NL,4,4,82,0,0,0,1,268,63,29,8,36,111,0.195,2.92,4.0,7,1.0,0,364.0,16,32,2.0,2.0,6.0
2016happja01,happja01,2016,1,TOR,AL,20,4,32,32,0,0,0,585,168,69,22,60,163,0.231,3.18,0.0,3,6.0,2,796.0,0,72,2.0,2.0,21.0
2016hardybl01,hardybl01,2016,1,DET,AL,1,0,21,0,0,0,0,77,25,10,2,12,20,0.253,3.51,1.0,1,0.0,0,112.0,10,11,1.0,0.0,3.0
2016harrelu01,harrelu01,2016,1,ATL,NL,2,2,5,5,0,0,0,88,25,11,1,12,21,0.234,3.38,0.0,3,3.0,0,124.0,0,13,1.0,1.0,2.0
2016harrelu01,harrelu01,2016,2,TEX,AL,1,0,4,4,0,0,0,53,21,11,3,13,15,0.309,5.6,0.0,2,1.0,0,84.0,0,11,1.0,1.0,3.0
2016harriwi02,harriwi02,2016,1,HOU,AL,1,2,66,0,0,0,12,192,52,16,3,15,69,0.22,2.25,1.0,4,1.0,0,255.0,19,17,1.0,2.0,6.0
2016hartdo01,hartdo01,2016,1,BAL,AL,0,0,22,0,0,0,0,55,12,1,1,6,12,0.194,0.49,1.0,0,0.0,0,71.0,3,1,2.0,1.0,2.0
2016harvema01,harvema01,2016,1,NYN,NL,4,10,17,17,0,0,0,278,111,50,8,25,76,0.302,4.86,1.0,4,1.0,0,402.0,0,55,5.0,4.0,10.0
2016hatchch02,hatchch02,2016,1,LAN,NL,5,4,37,0,0,0,0,122,40,25,8,21,43,0.253,5.53,4.0,4,1.0,0,181.0,10,26,1.0,0.0,3.0
2016hathast01,hathast01,2016,1,ARI,NL,0,0,24,0,0,0,0,44,18,8,1,6,15,0.305,4.91,0.0,0,0.0,0,65.0,0,8,0.0,0.0,2.0
2016hayesdr01,hayesdr01,2016,1,CIN,NL,0,0,6,0,0,0,0,29,15,9,3,6,8,0.357,8.38,1.0,0,0.0,0,48.0,1,10,0.0,0.0,2.0
2016heanean01,heanean01,2016,1,LAA,AL,0,1,1,1,0,0,0,18,7,4,2,0,7,0.28,6.0,0.0,0,0.0,0,25.0,0,4,0.0,0.0,0.0
2016hellebe01,hellebe01,2016,1,NYA,AL,1,0,10,0,0,0,0,21,11,5,3,4,6,0.324,6.43,1.0,0,2.0,0,40.0,4,5,0.0,0.0,0.0
2016hellije01,hellije01,2016,1,PHI,NL,12,10,32,32,1,1,0,567,173,78,24,45,154,0.243,3.71,0.0,6,6.0,1,772.0,0,86,4.0,6.0,21.0
2016hembrhe01,hembrhe01,2016,1,BOS,AL,4,1,38,0,0,0,0,153,51,15,6,17,47,0.249,2.65,1.0,0,0.0,0,223.0,8,23,0.0,1.0,2.0
2016hendeji01,hendeji01,2016,1,NYN,NL,2,2,44,0,0,0,0,105,34,16,7,14,40,0.248,4.11,0.0,0,2.0,1,155.0,8,17,1.0,1.0,1.0
2016hendrky01,hendrky01,2016,1,CHN,NL,16,8,31,30,2,1,0,570,142,45,15,44,170,0.207,2.13,3.0,5,8.0,0,745.0,0,53,4.0,3.0,12.0
2016hendrli01,hendrli01,2016,1,OAK,AL,0,4,53,0,0,0,0,194,69,27,6,14,71,0.27,3.76,3.0,3,1.0,0,275.0,10,31,0.0,4.0,6.0
2016hernada01,hernada01,2016,1,PHI,NL,3,4,70,0,0,0,1,218,77,31,11,32,80,0.27,3.84,5.0,6,2.0,0,322.0,16,31,1.0,1.0,5.0
2016hernafe02,hernafe02,2016,1,SEA,AL,11,8,25,25,0,0,0,460,138,65,19,65,122,0.239,3.82,0.0,6,10.0,0,655.0,0,76,3.0,0.0,17.0
2016herreke01,herreke01,2016,1,KCA,AL,2,6,72,0,0,0,12,216,57,22,6,12,86,0.214,2.75,0.0,3,3.0,0,283.0,23,23,1.0,1.0,3.0
2016herrmfr01,herrmfr01,2016,1,PHI,NL,1,2,14,0,0,0,0,45,20,14,7,5,14,0.323,8.4,0.0,3,1.0,0,69.0,4,16,1.0,0.0,2.0
2016hesslke01,hesslke01,2016,1,ARI,NL,0,0,2,0,0,0,0,9,5,3,0,2,2,0.357,9.0,0.0,0,1.0,0,17.0,1,3,0.0,0.0,0.0
2016hesslke01,hesslke01,2016,2,SDN,NL,1,0,15,0,0,0,0,56,19,7,2,11,9,0.257,3.38,2.0,0,0.0,0,86.0,4,7,1.0,0.0,1.0
2016hestoch01,hestoch01,2016,1,SFN,NL,1,1,4,0,0,0,0,15,9,6,0,6,3,0.409,10.8,2.0,3,0.0,0,29.0,0,6,1.0,0.0,0.0
2016hillri01,hillri01,2016,1,OAK,AL,9,3,14,14,0,0,0,228,55,19,2,28,90,0.201,2.25,0.0,0,8.0,0,311.0,0,22,0.0,1.0,8.0
2016hillri01,hillri01,2016,2,LAN,NL,3,2,6,6,0,0,0,103,22,7,2,5,39,0.182,1.83,0.0,0,0.0,0,128.0,0,7,1.0,1.0,0.0
2016hinojda01,hinojda01,2016,1,PHI,NL,0,1,10,0,0,0,0,33,10,4,1,3,8,0.25,3.27,0.0,0,0.0,0,44.0,4,4,0.0,1.0,1.0
2016hochelu01,hochelu01,2016,1,KCA,AL,2,3,40,0,0,0,0,112,31,16,6,9,40,0.226,3.86,0.0,2,3.0,0,151.0,1,17,1.0,1.0,1.0
2016hoffmje02,hoffmje02,2016,1,COL,NL,0,4,8,6,0,0,0,94,37,17,7,17,22,0.287,4.88,1.0,4,0.0,0,147.0,0,29,1.0,0.0,4.0
2016holadbr01,holadbr01,2016,1,TEX,AL,0,0,1,0,0,0,0,4,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,4.0,1,0,0.0,0.0,0.0
2016holdejo02,holdejo02,2016,1,NYA,AL,0,0,8,0,0,0,0,25,8,5,1,4,5,0.258,5.4,0.0,0,0.0,0,36.0,1,5,0.0,1.0,1.0
2016hollade01,hollade01,2016,1,TEX,AL,7,9,22,20,0,0,0,322,116,59,15,35,67,0.276,4.95,2.0,2,2.0,0,461.0,0,62,1.0,2.0,8.0
2016holtty01,holtty01,2016,1,CIN,NL,0,0,1,0,0,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,3.0,1,0,0.0,0.0,0.0
2016hoovejj01,hoovejj01,2016,1,CIN,NL,1,2,18,0,0,0,1,56,29,28,9,12,15,0.345,13.5,1.0,0,1.0,0,97.0,8,29,0.0,0.0,1.0
2016housetj01,housetj01,2016,1,CLE,AL,0,0,4,0,0,0,0,8,6,1,0,0,2,0.5,3.38,0.0,0,1.0,0,14.0,0,1,0.0,1.0,0.0
2016howeljp01,howeljp01,2016,1,LAN,NL,1,1,64,0,0,0,0,152,56,23,4,15,44,0.281,4.09,2.0,3,3.0,0,220.0,11,23,1.0,2.0,4.0
2016hoyinja01,hoyinja01,2016,1,TEX,AL,0,0,1,0,0,0,0,3,1,1,1,0,0,0.25,9.0,0.0,0,0.0,0,4.0,1,1,0.0,0.0,0.0
2016hoytja01,hoytja01,2016,1,HOU,AL,1,1,22,0,0,0,0,66,16,11,5,9,28,0.203,4.5,1.0,3,1.0,0,91.0,7,12,1.0,1.0,1.0
2016hudsoda01,hudsoda01,2016,1,ARI,NL,3,2,70,0,0,0,5,181,65,35,6,22,58,0.269,5.22,3.0,5,4.0,0,268.0,17,40,0.0,0.0,3.0
2016huffda01,huffda01,2016,1,LAA,AL,0,2,2,2,0,0,0,16,13,7,4,2,3,0.464,11.81,0.0,0,0.0,0,32.0,0,10,1.0,1.0,1.0
2016hugheja02,hugheja02,2016,1,PIT,NL,1,1,67,0,0,0,1,178,62,20,6,22,34,0.277,3.03,3.0,5,5.0,0,257.0,18,24,4.0,2.0,8.0
2016hugheph01,hugheph01,2016,1,MIN,AL,1,7,12,11,1,0,0,177,76,39,11,13,34,0.313,5.95,0.0,0,0.0,0,259.0,0,40,1.0,2.0,6.0
2016hunteto02,hunteto02,2016,1,CLE,AL,2,2,21,0,0,0,0,65,21,9,1,5,17,0.256,3.74,1.0,0,2.0,0,90.0,5,10,1.0,0.0,3.0
2016hunteto02,hunteto02,2016,2,BAL,AL,0,0,12,0,0,0,0,37,14,3,0,3,6,0.304,2.19,0.0,0,0.0,0,49.0,3,3,0.0,0.0,5.0
2016hurshja01,hurshja01,2016,1,ATL,NL,0,0,2,0,0,0,0,4,4,5,0,3,1,0.5,33.75,0.0,1,0.0,0,11.0,0,5,0.0,0.0,0.0
2016hutchdr01,hutchdr01,2016,1,TOR,AL,1,0,3,2,0,0,0,38,13,7,4,4,12,0.271,4.97,0.0,0,1.0,0,53.0,0,7,0.0,0.0,1.0
2016hutchdr01,hutchdr01,2016,2,PIT,NL,0,0,6,1,0,0,0,34,15,7,2,3,10,0.341,5.56,0.0,0,1.0,0,51.0,3,7,1.0,2.0,0.0
2016iglesra01,iglesra01,2016,1,CIN,NL,3,2,37,5,0,0,6,235,63,22,7,26,83,0.216,2.53,1.0,3,5.0,1,325.0,15,22,1.0,2.0,3.0
2016iwakuhi01,iwakuhi01,2016,1,SEA,AL,16,12,33,33,0,0,0,597,218,91,28,46,147,0.282,4.12,3.0,4,5.0,0,836.0,0,95,6.0,7.0,25.0
2016jacksed01,jacksed01,2016,1,MIA,NL,0,1,8,0,0,0,0,32,13,7,2,6,7,0.317,5.91,1.0,1,0.0,0,47.0,3,7,0.0,0.0,1.0
2016jacksed01,jacksed01,2016,2,SDN,NL,5,6,13,13,0,0,0,220,79,48,12,35,54,0.278,5.89,2.0,5,1.0,0,326.0,0,49,2.0,4.0,9.0
2016jackslu01,jackslu01,2016,1,TEX,AL,0,0,8,0,0,0,0,35,22,14,4,8,3,0.415,10.8,0.0,0,0.0,0,62.0,2,14,0.0,1.0,2.0
2016janseke01,janseke01,2016,1,LAN,NL,3,2,71,0,0,0,47,206,35,14,4,11,104,0.15,1.83,2.0,1,2.0,0,251.0,63,14,3.0,1.0,1.0
2016jeffrje01,jeffrje01,2016,1,MIL,NL,2,2,47,0,0,0,27,134,45,11,2,11,35,0.262,2.22,3.0,0,4.0,0,190.0,40,13,2.0,1.0,6.0
2016jeffrje01,jeffrje01,2016,2,TEX,AL,1,0,12,0,0,0,0,40,10,4,0,7,7,0.227,2.7,0.0,3,0.0,0,51.0,1,4,0.0,0.0,5.0
2016jenkity01,jenkity01,2016,1,ATL,NL,2,4,14,8,0,0,0,156,55,34,11,33,26,0.279,5.88,1.0,1,1.0,0,237.0,2,35,3.0,3.0,6.0
2016jennida01,jennida01,2016,1,CHA,AL,4,3,64,0,0,0,1,182,57,14,1,28,46,0.259,2.08,0.0,4,3.0,0,259.0,15,18,2.0,6.0,11.0
2016jepseke01,jepseke01,2016,1,MIN,AL,2,5,33,0,0,0,7,92,42,21,7,12,22,0.333,6.16,1.0,2,0.0,0,141.0,19,22,0.0,3.0,3.0
2016jepseke01,jepseke01,2016,2,TBA,AL,0,1,25,0,0,0,0,57,20,12,5,9,13,0.282,5.68,1.0,2,0.0,0,83.0,5,13,0.0,3.0,3.0
2016jimenub01,jimenub01,2016,1,BAL,AL,8,12,29,25,1,0,1,427,150,86,16,72,125,0.268,5.44,1.0,5,3.0,1,638.0,2,93,1.0,1.0,12.0
2016johnser04,johnser04,2016,1,CHA,AL,0,2,2,2,0,0,0,35,14,9,5,6,11,0.304,6.94,0.0,0,0.0,0,53.0,0,9,0.0,1.0,2.0
2016johnser04,johnser04,2016,2,SDN,NL,0,4,4,4,0,0,0,59,32,20,9,5,10,0.372,9.15,0.0,2,0.0,0,93.0,0,20,0.0,2.0,3.0
2016johnsji04,johnsji04,2016,1,ATL,NL,2,6,65,0,0,0,20,194,57,22,3,20,68,0.236,3.06,0.0,6,3.0,0,266.0,36,23,0.0,1.0,9.0
2016johnsst02,johnsst02,2016,1,SEA,AL,1,0,16,0,0,0,0,50,13,8,3,11,17,0.206,4.32,0.0,1,0.0,0,75.0,12,8,0.0,1.0,0.0
2016jonesna01,jonesna01,2016,1,CHA,AL,5,3,71,0,0,0,3,212,48,18,7,15,80,0.19,2.29,3.0,7,3.0,0,274.0,11,20,2.0,2.0,5.0
2016jungmta01,jungmta01,2016,1,MIL,NL,0,5,8,6,0,0,0,80,30,23,4,17,18,0.291,7.76,1.0,0,3.0,0,126.0,2,24,1.0,2.0,1.0
2016kahnlto01,kahnlto01,2016,1,CHA,AL,0,1,29,0,0,0,1,82,21,8,2,20,25,0.212,2.63,3.0,3,0.0,0,119.0,12,8,0.0,0.0,4.0
2016karnsna01,karnsna01,2016,1,SEA,AL,6,2,22,15,0,0,1,283,95,54,11,45,101,0.259,5.15,1.0,5,3.0,1,417.0,2,55,0.0,2.0,5.0
2016kazmisc01,kazmisc01,2016,1,LAN,NL,10,6,26,26,0,0,0,409,133,69,21,52,134,0.253,4.56,3.0,5,7.0,0,590.0,0,71,2.0,3.0,6.0
2016kelake01,kelake01,2016,1,TEX,AL,5,1,35,0,0,0,0,102,30,23,6,17,45,0.236,6.09,0.0,2,3.0,1,150.0,2,23,2.0,1.0,4.0
2016kellesh01,kellesh01,2016,1,WAS,NL,3,2,67,0,0,0,7,174,41,17,9,11,80,0.194,2.64,2.0,2,0.0,0,224.0,26,19,0.0,2.0,1.0
2016kellyca01,kellyca01,2016,1,ATL,NL,0,3,10,1,0,0,0,65,30,14,1,7,7,0.326,5.82,3.0,1,2.0,0,102.0,3,14,0.0,1.0,0.0
2016kellyjo05,kellyjo05,2016,1,BOS,AL,4,0,20,6,0,0,0,120,44,23,5,24,48,0.278,5.18,0.0,0,2.0,0,188.0,6,23,0.0,4.0,2.0
2016kenneia01,kenneia01,2016,1,KCA,AL,11,11,33,33,0,0,0,587,173,80,33,66,184,0.236,3.68,1.0,4,13.0,0,818.0,0,81,1.0,5.0,9.0
2016kensilo01,kensilo01,2016,1,DET,AL,0,0,3,0,0,0,0,14,8,1,0,2,1,0.421,1.93,0.0,0,0.0,0,21.0,0,1,0.0,0.0,3.0
2016kershcl01,kershcl01,2016,1,LAN,NL,12,4,21,21,3,3,0,447,97,28,8,11,172,0.184,1.69,1.0,5,2.0,3,544.0,0,31,4.0,1.0,9.0
2016keuchda01,keuchda01,2016,1,HOU,AL,9,12,26,26,1,1,0,504,168,85,20,48,144,0.259,4.55,1.0,9,2.0,0,701.0,0,88,2.0,1.0,16.0
2016kiekhde01,kiekhde01,2016,1,SLN,NL,0,0,26,0,0,0,0,66,24,13,2,7,14,0.273,5.32,4.0,0,2.0,0,98.0,10,13,0.0,1.0,1.0
2016kimbrcr01,kimbrcr01,2016,1,BOS,AL,2,6,57,0,0,0,31,159,28,20,4,30,83,0.152,3.4,0.0,6,4.0,0,220.0,47,22,1.0,1.0,3.0
2016kintzbr01,kintzbr01,2016,1,MIN,AL,0,2,54,0,0,0,17,163,59,19,5,8,35,0.276,3.15,1.0,0,2.0,0,224.0,36,22,0.0,0.0,8.0
2016kirkmmi01,kirkmmi01,2016,1,SDN,NL,0,0,1,0,0,0,0,4,6,4,0,0,0,0.6,27.0,0.0,0,0.0,0,10.0,0,4,0.0,0.0,0.0
2016kirkmmi01,kirkmmi01,2016,2,MIL,NL,0,0,1,0,0,0,0,3,1,1,0,1,1,0.25,9.0,0.0,0,0.0,0,5.0,0,1,0.0,0.0,0.0
2016kleinph01,kleinph01,2016,1,TEX,AL,0,1,8,0,0,0,0,26,8,5,2,2,12,0.242,5.19,0.0,1,0.0,0,35.0,5,5,0.0,0.0,1.0
2016kleinph01,kleinph01,2016,2,PHI,NL,0,0,4,2,0,0,0,32,15,10,0,7,7,0.375,8.44,1.0,0,1.0,0,51.0,0,10,2.0,1.0,4.0
2016klubeco01,klubeco01,2016,1,CLE,AL,18,9,32,32,3,2,0,645,170,75,22,57,227,0.216,3.14,1.0,5,7.0,1,860.0,0,82,6.0,2.0,17.0
2016knebeco01,knebeco01,2016,1,MIL,NL,1,4,35,0,0,0,2,98,32,17,3,16,38,0.252,4.68,3.0,1,1.0,0,145.0,7,20,0.0,1.0,1.0
2016kochma01,kochma01,2016,1,ARI,NL,1,1,7,2,0,0,1,54,9,4,1,4,10,0.145,2.0,0.0,0,2.0,0,69.0,4,4,1.0,0.0,0.0
2016koehlto01,koehlto01,2016,1,MIA,NL,9,13,33,33,0,0,0,530,176,85,22,83,147,0.261,4.33,7.0,9,5.0,0,774.0,0,93,6.0,5.0,10.0
2016kontoge01,kontoge01,2016,1,SFN,NL,3,2,57,0,0,0,0,160,42,15,3,20,35,0.219,2.53,3.0,1,2.0,0,216.0,17,19,1.0,1.0,6.0
2016kratzer01,kratzer01,2016,1,HOU,AL,0,0,1,0,0,0,0,3,3,1,0,0,0,0.5,9.0,0.0,2,0.0,0,6.0,1,2,0.0,0.0,0.0
2016kratzer01,kratzer01,2016,2,PIT,NL,0,0,1,0,0,0,0,3,2,0,0,0,1,0.4,0.0,0.0,0,0.0,0,5.0,1,0,0.0,0.0,0.0
2016krolia01,krolia01,2016,1,ATL,NL,2,0,63,0,0,0,0,153,54,18,4,13,56,0.271,3.18,3.0,5,3.0,0,217.0,7,19,1.0,1.0,3.0
2016kuhlch01,kuhlch01,2016,1,PIT,NL,5,4,14,14,0,0,0,212,73,33,7,20,53,0.267,4.2,0.0,2,4.0,0,301.0,0,34,2.0,2.0,5.0
2016lackejo01,lackejo01,2016,1,CHN,NL,11,8,29,29,0,0,0,565,146,70,23,53,180,0.218,3.35,1.0,4,9.0,0,748.0,0,74,8.0,8.0,13.0
2016ladenty01,ladenty01,2016,1,OAK,AL,0,0,1,0,0,0,0,3,1,0,0,1,0,0.25,0.0,0.0,0,0.0,0,5.0,1,0,0.0,0.0,0.0
2016lamarry01,lamarry01,2016,1,BOS,AL,0,0,1,0,0,0,0,3,2,0,0,0,0,0.4,0.0,0.0,0,0.0,0,5.0,1,0,0.0,0.0,0.0
2016lambjo02,lambjo02,2016,1,CIN,NL,1,7,14,14,0,0,0,210,84,50,14,31,58,0.303,6.43,0.0,1,1.0,1,318.0,0,54,8.0,1.0,6.0
2016latosma01,latosma01,2016,1,CHA,AL,6,2,11,11,0,0,0,181,63,31,10,25,32,0.27,4.62,1.0,1,1.0,0,265.0,0,33,2.0,4.0,5.0
2016latosma01,latosma01,2016,2,WAS,NL,1,1,6,1,0,0,0,29,11,7,1,5,10,0.289,6.52,0.0,0,0.0,0,44.0,1,7,0.0,1.0,0.0
2016lawde01,lawde01,2016,1,SFN,NL,4,2,61,0,0,0,1,165,44,13,3,9,50,0.215,2.13,0.0,1,0.0,0,214.0,12,13,0.0,0.0,4.0
2016layneto01,layneto01,2016,1,BOS,AL,0,1,34,0,0,0,0,86,27,12,1,14,25,0.26,3.77,2.0,1,1.0,0,120.0,12,12,1.0,0.0,3.0
2016layneto01,layneto01,2016,2,NYA,AL,2,0,29,0,0,0,1,48,10,6,2,7,13,0.175,3.38,1.0,1,2.0,0,67.0,4,6,1.0,0.0,0.0
2016leakemi01,leakemi01,2016,1,SLN,NL,9,12,30,30,0,0,0,530,203,92,20,30,125,0.288,4.69,1.0,7,7.0,0,757.0,0,101,5.0,10.0,13.0
2016leblawa01,leblawa01,2016,1,SEA,AL,3,0,11,8,0,0,1,150,52,25,14,9,41,0.261,4.5,0.0,0,0.0,0,208.0,3,27,0.0,0.0,4.0
2016leblawa01,leblawa01,2016,2,PIT,NL,1,0,8,0,0,0,1,36,7,1,0,2,10,0.175,0.75,0.0,0,0.0,0,44.0,4,3,0.0,2.0,1.0
2016leclejo01,leclejo01,2016,1,TEX,AL,0,0,12,0,0,0,0,45,11,3,0,13,15,0.212,1.8,2.0,1,0.0,0,66.0,5,4,0.0,1.0,3.0
2016leonar01,leonar01,2016,1,TOR,AL,0,0,2,0,0,0,0,7,3,2,1,1,2,0.3,7.71,0.0,0,0.0,0,11.0,0,2,0.0,0.0,0.0
2016leonedo01,leonedo01,2016,1,ARI,NL,0,1,25,0,0,0,0,81,45,19,7,12,23,0.391,6.33,1.0,4,1.0,0,131.0,8,21,0.0,3.0,5.0
2016lestejo01,lestejo01,2016,1,CHN,NL,19,5,32,32,2,0,0,608,154,55,21,52,197,0.211,2.44,0.0,4,6.0,0,796.0,0,57,4.0,4.0,15.0
2016lewisco01,lewisco01,2016,1,TEX,AL,6,5,19,19,1,0,0,349,103,48,19,28,73,0.236,3.71,0.0,1,3.0,0,472.0,0,53,1.0,3.0,9.0
2016liberad01,liberad01,2016,1,LAN,NL,2,2,58,0,0,0,0,128,34,16,2,17,47,0.219,3.38,4.0,1,2.0,0,176.0,9,16,0.0,2.0,3.0
2016lightpa01,lightpa01,2016,1,BOS,AL,0,0,2,0,0,0,0,8,7,7,2,1,2,0.438,23.63,0.0,0,1.0,0,18.0,1,8,0.0,0.0,0.0
2016lightpa01,lightpa01,2016,2,MIN,AL,0,1,15,0,0,0,0,42,15,14,2,15,14,0.259,9.0,2.0,5,0.0,0,73.0,0,14,0.0,0.0,1.0
2016linceti01,linceti01,2016,1,LAA,AL,2,6,9,9,0,0,0,115,68,39,11,23,32,0.395,9.16,0.0,3,2.0,0,200.0,0,41,1.0,2.0,5.0
2016liriafr01,liriafr01,2016,1,PIT,NL,6,11,21,21,0,0,0,341,115,69,19,69,116,0.264,5.46,1.0,8,7.0,0,523.0,0,76,7.0,5.0,13.0
2016liriafr01,liriafr01,2016,2,TOR,AL,2,2,10,8,0,0,0,148,42,16,7,16,52,0.222,2.92,0.0,1,2.0,0,208.0,0,22,0.0,1.0,6.0
2016lobstky01,lobstky01,2016,1,PIT,NL,2,0,14,0,0,0,0,75,25,11,2,12,15,0.263,3.96,1.0,2,2.0,0,110.0,3,11,1.0,0.0,4.0
2016lockeje01,lockeje01,2016,1,PIT,NL,9,8,30,19,1,1,0,382,151,77,17,44,73,0.298,5.44,4.0,7,3.0,0,564.0,4,81,8.0,2.0,16.0
2016loewead01,loewead01,2016,1,ARI,NL,1,0,8,0,0,0,0,18,7,10,1,6,3,0.318,15.0,0.0,1,1.0,0,31.0,3,10,0.0,2.0,0.0
2016loganbo02,loganbo02,2016,1,COL,NL,2,5,66,0,0,0,1,139,27,19,4,20,57,0.166,3.69,5.0,4,2.0,0,187.0,9,23,2.0,0.0,4.0
2016lohseky01,lohseky01,2016,1,TEX,AL,0,2,2,2,0,0,0,28,15,13,4,5,3,0.357,12.54,1.0,0,0.0,0,48.0,0,13,0.0,1.0,0.0
2016lopezja02,lopezja02,2016,1,SFN,NL,1,3,68,0,0,0,1,80,24,12,3,15,15,0.24,4.05,0.0,0,2.0,0,118.0,6,13,1.0,0.0,4.0
2016lopezre01,lopezre01,2016,1,WAS,NL,5,3,11,6,0,0,0,132,47,24,4,22,42,0.272,4.91,2.0,5,0.0,0,201.0,1,27,3.0,2.0,1.0
